"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-17T14:58:19.805+08:00","11","true","10","10","9","90","11",,,"9","14.577","76","9","1213"
"2021-03-17T15:00:22.316+08:00","11","true","10","10","9","84","11","1.2975883333333333","103.771245","9","8.472","76","9","1214"
"2021-03-17T15:16:49.632+08:00","11","true","10","10","9","80","11",,,"9","7.236","76","9","1215"
"2021-03-17T15:31:25.483+08:00","11","true","11","10","10","97","11",,,"10","9.051","76","10","1216"
"2021-03-18T09:45:32.266+08:00","11","true","11","10","10","81","11",,,"10","11.11","76","10","1217"
"2021-03-18T10:00:37.324+08:00","11","true","10","10","10","71","11",,,"9","20.622","76","10","1218"
"2021-03-18T10:24:22.135+08:00","11","true","10","10","10","78","11",,,"9","6.736","76","10","1219"
"2021-03-18T10:40:35.848+08:00","11","true","10","10","10","73","11",,,"9","6.233","76","10","1220"
"2021-03-18T10:58:07.737+08:00","11","true","10","10","10","83","11",,,"9","10.164","76","10","1221"
"2021-03-18T11:17:08.096+08:00","11","true","10","10",,"87","11",,,"9","485.402","74","10","1222"
"2021-03-18T12:00:45.927+08:00","11","true","11","10","10","80","11",,,"9","10.734","74","10","1223"
"2021-03-18T12:15:20.448+08:00","11","true","10","10","10","77","11",,,"9","8.821","74","10","1224"
"2021-03-18T12:30:27.657+08:00","11","true","10","10","10","83","11",,,"9","9.042","74","10","1225"
"2021-03-18T12:45:14.916+08:00","11","true","10","10","10","79","11",,,"9","10.236","74","9","1226"
"2021-03-18T13:00:12.604+08:00","11","true","10","10","10","81","11",,,"9","6.205","74","10","1227"
"2021-03-18T13:15:53.704+08:00","11","true","10","10","10","69","11",,,"9","12.508","74","11","1228"
"2021-03-18T13:30:37.228+08:00","11","true","10","10","9","75","11",,,"9","5.831","74","11","1229"
"2021-03-18T13:45:29.112+08:00","11","true","10","10","10","84","11",,,"9","6.943","74","11","1230"
"2021-03-18T14:00:13.204+08:00","11","true","10","10","10","81","11",,,"9","9.86","74","11","1231"
"2021-03-18T14:17:40.144+08:00","11","true","10","10","10","70","11",,,"9","8.919","74","11","1232"
"2021-03-18T14:32:12.760+08:00","11","true","10","10","10","78","11",,,"9","10.841","74","10","1233"
"2021-03-18T14:47:21.165+08:00","11","true","10","10","9","82","11",,,"9","5.903","74","11","1234"
"2021-03-18T15:08:46.707+08:00","11","true","10","10","9","108","11",,,"9","10.363","74","11","1235"
"2021-03-18T15:23:11.828+08:00","11","true","10","10","9","79","11",,,"9","7.892","74","11","1236"
"2021-03-18T15:38:11.177+08:00","11","true","10","10","9","77","11",,,"9","6.374","74","11","1237"
"2021-03-18T15:53:17.470+08:00","11","true","10","10","10","82","11",,,"9","8.284","74","10","1238"
"2021-03-18T16:08:32.269+08:00","11","true","10","10","10","76","11",,,"9","9.517","74","11","1239"
"2021-03-18T16:25:18.664+08:00","11","true","10","10","10","80","11",,,"9","8.33","74","11","1240"
"2021-03-18T16:45:12.624+08:00","11","true","10","10","10","85","11",,,"9","8.414","74","10","1241"
"2021-03-18T17:00:11.884+08:00","11","true","10","10","10","76","11",,,"9","7.463","74","10","1242"
"2021-03-20T09:30:31.987+08:00","11","true","11","10","10","107","11",,,"10","16.691","74","10","1243"
"2021-03-20T09:46:29.694+08:00","11","true","10","10","10","82","11",,,"9","12.569","74","10","1244"
"2021-03-20T10:02:10.334+08:00","11","true","10","10","10","80","11",,,"9","7.391","74","10","1245"
"2021-03-20T10:17:07.141+08:00","11","true","10","10","10","71","11",,,"9","5.8","74","10","1246"
"2021-03-20T10:32:24.803+08:00","11","true","10","10","10","79","11",,,"9","6.527","74","10","1247"
"2021-03-20T10:47:37.709+08:00","11","true","10","10","10","77","11",,,"9","5.474","74","10","1248"
"2021-03-20T11:03:00.201+08:00","11","true","10","10","9","69","11",,,"9","6.939","74","9","1249"
"2021-03-20T11:18:15.144+08:00","11","true","10","10","10","68","11",,,"9","6.185","74","10","1250"
"2021-03-20T11:33:35.523+08:00","11","true","10","10","10","75","11",,,"9","10.343","74","10","1251"
"2021-03-20T11:48:45.874+08:00","11","true","10","10","10","74","11","1.2977583333333333","103.77117166666666","9","5.503","74","10","1252"
"2021-03-20T12:04:08.782+08:00","11","true","10","10","10","71","11",,,"9","9.608","74","10","1253"
"2021-03-20T12:19:17.576+08:00","11","true","10","10","10","66","11",,,"9","10.457","74","10","1254"
"2021-03-20T12:34:36.184+08:00","11","true","10","10","10","70","11",,,"9","10.4","74","10","1255"
"2021-03-20T13:15:11.417+08:00","11","true","11","10","10","83","11",,,"10","8.93","74","10","1256"
"2021-03-20T13:30:13.999+08:00","11","true","10","10","10","82","11",,,"9","11.343","74","10","1257"
"2021-03-20T13:45:19.651+08:00","11","true","10","10","10","73","11",,,"9","7.239","74","10","1258"
"2021-03-20T14:00:20.144+08:00","11","true","10","10","10","66","11",,,"9","5.721","74","10","1259"
"2021-03-20T14:15:46.139+08:00","11","true","10","10","10","78","11",,,"9","16.366","74","10","1260"
"2021-03-20T14:30:09.414+08:00","11","true","10","10","10","66","11",,,"9","8.026","74","10","1261"
"2021-03-20T14:45:07.186+08:00","11","true","10","10","10","82","11",,,"9","5.325","74","10","1262"
"2021-03-20T15:00:36.013+08:00","11","true","10","10","10","70","11",,,"9","7.725","74","10","1263"
"2021-03-23T10:15:12.028+08:00","11","true","10","10","10","116","11",,,"9","10.089","71","10","1264"
"2021-03-23T10:30:09.739+08:00","11","true","10","10","10","73","11",,,"9","8.198","71","10","1265"
"2021-03-23T10:45:31.859+08:00","11","true","10","10","10","73","11",,,"9","4.915","71","10","1266"
"2021-03-23T11:00:24.125+08:00","11","true","10","10","10","64","11",,,"9","5.411","71","10","1267"
"2021-03-23T11:15:10.838+08:00","11","true","10","10","10","69","11",,,"9","6.605","71","10","1268"
"2021-03-23T11:30:05.964+08:00","11","true","10","10","10","78","11",,,"9","4.985","71","10","1269"
"2021-03-23T11:45:52.654+08:00","11","true","10","10","10","91","11",,,"9","4.474","71","10","1270"
"2021-03-23T12:34:04.594+08:00","11","true","10","10","10","83","11",,,"9","6.235","71","10","1271"
"2021-03-23T13:02:36.025+08:00","11","true","10","10","10","78","11",,,"9","6.516","69","10","1272"
"2021-03-23T13:32:43.884+08:00","11","true","10","10","10","83","11",,,"9","5.711","69","10","1273"
"2021-03-23T13:45:14.476+08:00","11","true","10","10","10","79","11",,,"9","5.82","69","10","1274"
"2021-03-23T14:00:15.472+08:00","11","true","10","10","10","87","11",,,"9","5.563","69","10","1275"
"2021-03-23T14:15:13.315+08:00","11","true","10","10","10","77","11",,,"9","7.964","69","10","1276"
"2021-03-23T14:30:13.145+08:00","11","true","10","10","10","75","11",,,"9","5.83","69","10","1277"
"2021-03-23T14:45:14.332+08:00","11","true","10","10","10","80","11",,,"9","8.329","69","10","1278"
"2021-03-23T15:11:15.755+08:00","11","true","10","10","10","94","11",,,"9","5.763","69","10","1279"
"2021-03-23T15:25:03.491+08:00","11","true","10","10","10","79","11",,,"9","5.789","69","10","1280"
"2021-03-23T15:26:23.434+08:00","11","true","10","10","10","78","11",,,"9","6.02","69","10","1281"
"2021-03-23T16:00:47.874+08:00","11","true","10","10","10","79","11",,,"9","6.396","69","10","1282"
"2021-03-23T16:22:22.684+08:00","11","true","10","10","10","85","11",,,"9","4.829","69","10","1283"
"2021-03-23T16:46:14.400+08:00","11","true","10","10","10","78","11",,,"9","5.463","69","10","1284"
"2021-03-23T17:04:22.556+08:00","11","true","10","10","10","75","11",,,"9","4.79","69","10","1285"
"2021-03-23T17:21:47.954+08:00","11","true","10","10","10","74","11",,,"9","6.55","69","10","1286"
"2021-03-29T11:50:09.783+08:00","11","true","10","10","10","82","11",,,"10","8.013","67","10","1287"
"2021-03-29T12:31:19.264+08:00","11","true","10","10","10","80","11",,,"9","8.27","67","10","1288"
"2021-03-29T13:04:52.930+08:00","11","true","10","10","10","83","11",,,"9","6.589","67","10","1289"
"2021-03-29T13:30:40.913+08:00","11","true","10","10","10","76","11",,,"9","9.976","67","10","1290"
"2021-03-29T13:45:51.369+08:00","11","true","11","10","10","84","11",,,"9","7.054","67","10","1291"
"2021-03-29T14:21:19.472+08:00","11","true","10","10","10","82","11","1.2970366666666666","103.77091166666666","9","4.577","67","10","1292"
"2021-03-29T14:45:22.305+08:00","11","true","10","10","10","89","11",,,"9","5.511","67","10","1293"
"2021-03-29T15:03:19.961+08:00","11","true","10","10","10","72","11",,,"9","7.309","67","10","1294"
"2021-03-29T15:25:32.502+08:00","11","true","10","10","10","79","11",,,"9","4.641","67","10","1295"
"2021-03-30T12:02:06.101+08:00","11","true","10","9",,"94","11","1.2974233333333334","103.77069166666666","9","1723.445","67","10","1296"
"2021-03-30T12:24:13.156+08:00","11","true","10","9","10","86","11",,,"9","4.761","67","10","1297"
"2021-03-30T12:40:36.812+08:00","11","true","10","9","10","84","11",,,"9","6.673","67","10","1298"
"2021-03-30T13:06:02.665+08:00","11","true","10","9","10","92","11",,,"9","4.816","67","10","1299"
"2021-03-30T13:38:06.392+08:00","11","true","10","9","10","82","11",,,"9","51.415","68","10","1300"
"2021-03-31T11:16:27.931+08:00","10","true","11","10","10","94","11",,,"10","7.763","67","10","1301"
"2021-03-31T11:36:09.701+08:00","11","true","10","10","10","91","11",,,"9","5.255","67","10","1302"
"2021-03-31T11:57:16.868+08:00","11","true","10","10","10","104","11",,,"9","5.237","67","10","1303"
"2021-03-31T13:09:28.130+08:00","11","true","10","10","10","87","11","1.2970333333333333","103.77116666666667","9","4.912","67","10","1305"
"2021-03-31T13:25:34.416+08:00","11","true","10","10","10","78","11",,,"9","4.673","67","10","1306"
"2021-03-31T13:40:07.380+08:00","11","true","10","10","10","77","11",,,"9","5.71","67","10","1307"
"2021-03-31T13:55:25.961+08:00","11","true","11","10","10","84","11",,,"9","13.498","68","10","1308"
"2021-03-31T14:36:55.598+08:00","11","true","11","10","10","96","11",,,"10","6.434","68","10","1309"
"2021-03-31T14:53:00.583+08:00","11","true","10","10","10","97","11",,,"9","4.663","68","10","1310"
"2021-03-31T15:10:13.212+08:00","11","true","11","10",,"94","11",,,"9","302.327","68","10","1311"
"2021-03-31T15:25:31.480+08:00","11","true","11","10","10","91","11",,,"9","7.307","68","10","1312"
"2021-03-31T15:40:45.938+08:00","11","true","10","10","10","83","11",,,"9","5.216","68","10","1313"
