"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-24T16:06:24.371+08:00","11","true","11","10","10","97","11",,,"9","6.109","77","9","1539"
"2021-03-24T16:25:03.163+08:00","11","true","10","10","10","90","11",,,"9","5.387","77","10","1540"
"2021-03-24T17:13:38.240+08:00","11","true","10","10","10","92","11",,,"9","4.747","77","10","1541"
"2021-03-26T13:28:46.176+08:00","11","true","11","10","10","89","9","1.2968133333333334","103.77015666666667","9","10.944","77","11","1545"
"2021-03-26T13:44:05.249+08:00","11","true","10","10","10","95","9",,,"9","6.914","77","11","1546"
"2021-03-26T14:11:29.440+08:00","11","true","10","10","10","94","9",,,"9","7.942","77","11","1547"
"2021-03-26T17:47:28.821+08:00","11","true","10","10","10","88","9","1.2967166666666667","103.77010166666666","9","6.902","77","11","1548"
"2021-03-26T17:48:18.895+08:00","11","true","10","10","10","87","9","1.2967166666666667","103.77010166666666","9","5.924","77","10","1549"
"2021-03-26T17:51:04.000+08:00","11","true","10","10","10","87","9","1.2967166666666667","103.77010166666666","9","6.309","77","10",
"2021-03-26T18:12:41.984+08:00","11","true","10","10","10","74","9","1.2965783333333334","103.77009","9","7.289","77","10","1551"
"2021-03-26T18:29:30.755+08:00","11","true","10","10","10","89","9","1.2969650000000001","103.77017166666667","9","7.415","77","10","1552"
"2021-03-26T18:57:13.168+08:00","11","true","11","10","10","89","9","1.2966616666666666","103.77008833333333","10","7.851","77","10","1553"
"2021-03-26T20:09:37.687+08:00","11","true","10","10","10","89","9","1.29679","103.770135","9","5.85","77","10","1554"
"2021-03-26T20:46:48.915+08:00","11","true","11","10","10","88","9",,,"10","10.942","77","11","1555"
"2021-03-31T12:59:29.303+08:00","11","true","10","10","10","90","9","1.29654","103.770115","9","8.094","78","9","1558"
"2021-03-31T13:18:03.398+08:00","11","true","10","10","10","86","9","1.2964933333333333","103.77013166666667","9","6.999","78","10","1559"
"2021-03-31T13:20:30.900+08:00","11","true","10","10","10","90","9","1.2964933333333333","103.77013166666667","9","4.559","78","10","1560"
"2021-03-31T13:35:57.471+08:00","11","true","10","10","10","88","9","1.29651","103.770065","9","5.532","78","10","1561"
"2021-03-31T13:50:50.605+08:00","11","true","10","10","10","85","9",,,"9","7.252","78","11","1563"
"2021-03-31T14:07:05.180+08:00","11","true","10","10","10","70","9",,,"9","12.37","78","10","1564"
"2021-03-31T14:46:57.809+08:00","11","true","10","10","10","79","9",,,"9","9.457","78","10","1565"
"2021-03-31T15:24:36.968+08:00","11","true","11","10","10","85","11","1.296515","103.77040333333333","10","6.961","78","10","1566"
"2021-03-31T16:17:11.440+08:00","11","true","11","10","10","87","11","1.2964466666666667","103.77028333333334","10","7.842","78","10","1567"
"2021-03-31T16:34:47.726+08:00","11","true","10","10","10","87","11","1.2964316666666666","103.770285","9","4.839","78","10","1568"
"2021-03-31T16:58:57.170+08:00","11","true","10","10","10","70","11","1.2964216666666666","103.77029666666667","9","14.829","78","10","1569"
"2021-03-31T17:15:42.466+08:00","11","true","10","10","10","85","11","1.2964583333333333","103.77024333333334","9","7.88","78","10","1570"
"2021-03-31T17:36:04.480+08:00","11","true","10","10","10","93","11","1.2964616666666666","103.77025","9","5.204","78","10","1571"
"2021-03-31T17:58:12.404+08:00","11","true","10","10","10","70","11","1.296435","103.77030666666667","9","5.047","78","10","1572"
"2021-03-31T18:28:29.424+08:00","11","true","10","10","10","89","11","1.2964083333333334","103.77016333333333","9","6.045","78","10","1573"
"2021-04-01T17:48:33.583+08:00","11","true","11","10","10","87","9","1.296535","103.77004333333333","10","12.061","78","11","1574"
"2021-04-01T18:52:19.957+08:00","11","true","11","10","10","86","9",,,"10","6.559","78","10","1575"
"2021-04-01T19:14:16.707+08:00","11","false","11","10","10","74","9","1.2966933333333333","103.77006666666666","9","34.393","78","11","1576"
"2021-04-01T19:49:42.540+08:00","11","true","11","10","10","97","9","1.2966083333333334","103.77006","9","4.978","78","10","1577"
"2021-04-01T21:24:17.845+08:00","11","true","10","10","10","90","9","1.2967883333333334","103.77015666666667","9","9.188","78","10","1578"
"2021-04-05T10:14:12.211+08:00","11","true","10","10","10","90","11","1.2970783333333333","103.77040166666667","9","8.002","78","11","1579"
"2021-04-05T10:36:40.290+08:00","11","true","10","10","10","70","11","1.297075","103.770395","9","5.104","78","10","1580"
"2021-04-05T11:04:20.608+08:00","11","true","10","10","10","70","11","1.2970783333333333","103.77040666666667","9","5.192","78","10","1581"
"2021-04-05T11:48:15.642+08:00","11","false","10","10","10","70","11","1.297075","103.77039333333333","9","4.779","78","10","1582"
"2021-04-05T12:09:20.838+08:00","11","true","10","10","10","70","11","1.2970733333333333","103.77039666666667","9","10.13","78","10","1583"
"2021-04-05T13:06:19.582+08:00","11","true","11","10","10","96","9","1.296505","103.770145","10","14.786","78","10","1584"
"2021-04-05T13:38:39.463+08:00","11","true","10","10","10","90","9","1.2966733333333333","103.77017","9","6.785","78","10","1585"
"2021-04-07T15:49:21.174+08:00","11","true","11","10","10","87","9","1.29773","103.77114833333333","10","8.37","78","11",
"2021-04-07T16:06:09.325+08:00","11","true","11","10","10","93","11","1.2975933333333334","103.77121166666667","10","6.531","78","10","1590"
"2021-04-07T16:22:29.326+08:00","11","true","10","10","10","88","11","1.2976183333333333","103.77123166666667","9","4.856","78","10","1591"
"2021-04-07T16:40:51.135+08:00","11","true","10","10","10","89","11","1.2975716666666666","103.77119333333333","9","6.515","78","10","1592"
"2021-04-07T16:55:57.568+08:00","11","true","10","10","10","90","11","1.2975966666666667","103.77120666666667","9","6.147","78","10","1593"
"2021-04-07T17:10:56.667+08:00","11","true","10","10","10","94","11","1.2975833333333333","103.77119833333333","9","5.511","78","10","1594"
"2021-04-07T17:27:15.640+08:00","11","true","10","10","10","84","11","1.297615","103.771225","9","8.454","78","10","1595"
"2021-04-07T17:50:33.896+08:00","11","true","10","10","10","102","11","1.2975566666666667","103.77112666666666","9","6.061","80","10","1596"
"2021-04-07T20:12:53.120+08:00","11","true","10","10","10","82","11","1.2965133333333334","103.770145","9","6.75","80","9","1597"
"2021-04-07T20:14:28.592+08:00","11","true","10","10","10","70","11","1.2965133333333334","103.770145","9","5.066","80","9","1598"
"2021-04-07T20:35:47.233+08:00","11","true","10","10","10","70","11","1.296495","103.77025166666667","9","5.962","80","10","1599"
"2021-04-07T20:52:12.946+08:00","11","true","10","10","10","70","11","1.2964883333333335","103.770235","9","5.045","80","10","1600"
"2021-04-07T21:09:37.540+08:00","11","true","10","10","10","85","11","1.2965033333333333","103.770265","9","5.133","80","10","1601"
"2021-04-07T21:10:21.562+08:00","11","true","10","10","10","85","11","1.2965033333333333","103.770265","9","4.719","80","10","1602"
"2021-04-07T21:25:28.540+08:00","11","true","10","10","10","70","11","1.2965016666666667","103.77026333333333","9","6.121","80","10","1603"
"2021-04-07T21:51:53.183+08:00","11","true","10","10","10","70","11","1.29647","103.77026","9","4.413","80","10","1604"
"2021-04-07T22:19:21.548+08:00","11","true","10","10","10","70","11",,,"9","6.802","80","10","1605"
"2021-04-14T16:12:24.756+08:00","11","false","11","10","10","70","11","1.29644","103.77027","10","27.858","80","11","1606"
"2021-04-14T16:32:27.858+08:00","11","true","10","10","10","92","11","1.2964683333333333","103.77028","9","11.597","80","10","1607"
"2021-04-14T16:54:22.240+08:00","11","true","10","10","10","70","11","1.2964916666666666","103.77027333333334","9","9.443","80","10","1608"
