"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-26T12:20:43.287+08:00","10","true","11","9","9","91","11",,,"10","9.503","62","11","125"
"2021-03-26T12:38:17.536+08:00","10","true","10","9","9","91","11",,,"9","9.089","66","11","126"
"2021-03-26T13:00:37.805+08:00","10","true","10","9","9","92","11",,,"9","21.698","65","11","127"
"2021-03-26T13:12:40.543+08:00","10","true","10","9","9","83","11","1.297145","103.77038666666667","9","6.357","65","11","128"
"2021-03-26T13:33:43.148+08:00","10","true","10","9","9","89","11","1.2971283333333332","103.77038","9","4.905","65","11","129"
"2021-03-26T13:50:38.292+08:00","10","true","10","9","9","80","11","1.2971616666666668","103.77040666666667","9","6.586","65","11","130"
"2021-03-26T13:51:05.372+08:00","10","true","10","9","9","81","11","1.2971616666666668","103.77040666666667","9","6.728","65","11","131"
"2021-03-26T14:28:38.845+08:00","10","true","10","9","9","97","11","1.2971633333333332","103.77040166666667","9","5.063","65","11","132"
"2021-03-26T14:47:08.252+08:00","10","true","10","9","9","84","11","1.2971516666666667","103.77040666666667","9","10.353","65","11","133"
"2021-03-26T15:19:18.427+08:00","10","true","11","9",,"89","11","1.297165","103.77046666666666","10","682.826","64","11","134"
"2021-04-01T15:08:42.404+08:00","10","true","11","9",,"69","11",,,"9","13753.188","66","11","135"
"2021-04-01T15:26:09.974+08:00","10","true","10","9","10","69","11","1.2969016666666666","103.77033","9","6.004","65","11","136"
"2021-04-01T15:53:13.167+08:00","11","true","10","9","10","71","11","1.29691","103.77032666666666","9","7.586","65","11","137"
"2021-04-01T16:25:34.572+08:00","10","true","10","9","9","66","11","1.2969016666666666","103.77031833333334","9","5.404","64","11","140"
"2021-04-01T16:41:25.385+08:00","10","true","10","9","10","83","9","1.2969116666666667","103.77031666666667","9","7.111","64","11","141"
"2021-04-01T17:07:32.292+08:00","10","true","10","9","9","69","11","1.29691","103.770295","9","23.82","64","11","142"
"2021-04-01T17:09:54.400+08:00","10","true","10","9",,"74","11","1.29691","103.770295","9","22.561","64","11",
"2021-04-01T17:54:31.153+08:00","10","true","11","9","10","85","9","1.2964816666666668","103.77086","10","11.828","64","11","144"
"2021-04-05T09:53:44.157+08:00","11","true","11","9",,"105","11",,,"10","411.561","64","11","145"
"2021-04-05T10:12:28.683+08:00","11","true","10","9","10","81","11","1.29702","103.77037666666666","9","10.658","64","11","146"
"2021-04-05T10:39:31.020+08:00","10","true","10","9","10","68","11","1.2970166666666667","103.77038166666667","9","6.519","66","11","147"
"2021-04-05T11:01:01.895+08:00","11","true","10","9","10","65","11","1.2970216666666667","103.77038","9","8.744","65","11","148"
"2021-04-05T11:24:09.296+08:00","11","true","10","9",,"75","11","1.29702","103.77037333333334","9","1036.246","65","11","149"
"2021-04-05T11:44:07.815+08:00","10","true","10","9","10","86","11","1.297305","103.770795","9","14.621","64","11","150"
"2021-04-06T12:21:41.100+08:00","10","true","10","9","9","79","11","1.29736","103.77071333333333","9","11.798","65","11","151"
"2021-04-06T12:39:43.872+08:00","10","true","10","9","10","64","11","1.2975016666666668","103.770725","9","8.261","65","11","152"
"2021-04-06T13:03:44.255+08:00","10","true","10","9","10","77","11","1.297355","103.77071166666667","9","5.814","64","11","153"
"2021-04-06T13:25:09.367+08:00","10","true","10","9","9","66","11","1.2973333333333334","103.77070166666667","9","7.038","64","11","154"
"2021-04-06T14:14:24.220+08:00","10","true","10","9","9","58","11","1.2973416666666666","103.77070833333333","9","7.045","63","11","155"
"2021-04-06T15:57:01.156+08:00","10","true","10","9","10","78","11","1.2970283333333334","103.77017333333333","9","6.969","63","11","156"
"2021-04-16T15:03:40.990+08:00","11","true","11","9","10","97","11","1.29725","103.77059166666666","10","10.82","63","11","157"
"2021-04-16T15:19:05.584+08:00","10","true","10","9","9","67","11","1.2971566666666667","103.77036166666667","9","9.765","63","11","158"
"2021-04-16T15:37:51.572+08:00","10","true","10","9","9","74","11","1.297","103.770455","9","10.094","63","11","159"
"2021-04-16T15:54:20.311+08:00","10","true","10","9","9","72","11","1.2970916666666668","103.77039166666667","9","6.481","63","11","160"
"2021-04-16T16:33:30.512+08:00","10","true","10","9","9","74","11","1.2969933333333334","103.77009","9","5.287","64","11","161"
"2021-04-16T16:49:49.526+08:00","10","true","10","9","9","79","11","1.2970766666666667","103.77028666666666","9","8.112","64","11","162"
"2021-04-16T17:17:58.778+08:00","10","true","10","9","9","87","11","1.2970616666666666","103.77022333333333","9","6.116","64","11","163"
"2021-04-16T17:45:22.365+08:00","11","true","11","9","10","97","9","1.2966066666666667","103.77066833333333","10","9.186","64","11","164"
"2021-04-16T19:56:36.375+08:00","11","true","11","9",,"104","11",,,"9","2918.123","64","11","165"
"2021-04-21T14:31:47.717+08:00","11","true","10","9","10","73","11",,,"9","6.779","65","11","166"
"2021-04-21T15:00:31.809+08:00","10","true","10","9","10","74","11",,,"9","5.341","65","11","167"
"2021-04-21T15:20:46.120+08:00","10","true","10","9","10","65","11","1.2974383333333332","103.771095","9","4.348","65","11","168"
"2021-04-21T15:39:33.391+08:00","10","true","10","9","10","61","11","1.29743","103.77115333333333","9","6.456","64","11","169"
"2021-04-21T15:55:27.692+08:00","10","true","10","9","10","76","11","1.297445","103.77116","9","4.289","64","11","170"
"2021-04-21T16:36:01.543+08:00","11","true","10","9","10","70","11","1.2974866666666667","103.77113","9","7.328","63","11","171"
"2021-04-21T16:58:37.398+08:00","10","true","10","9","10","60","11","1.2974416666666666","103.77113666666666","9","8.091","63","11","172"
"2021-04-21T17:24:27.279+08:00","10","true","10","9",,"65","11","1.2974466666666666","103.77116333333333","9","956.05","63","11","173"
"2021-04-21T17:24:35.388+08:00","10","true","10","9","10","62","11","1.2974466666666666","103.77116333333333","9","4.665","63","11","174"
"2021-04-21T17:44:51.107+08:00","10","true","11","9","10","70","11","1.2974433333333333","103.77114333333333","9","4.059","63","11","175"
"2021-04-21T17:45:02.457+08:00","11","true","10","9","10","105","11","1.2974433333333333","103.77114333333333","9","6.962","63","11","176"
"2021-04-23T15:24:11.387+08:00","11","true","10","9","10","69","11","1.2975416666666666","103.771155","9","7.971","63","11","177"
"2021-04-23T15:40:10.244+08:00","11","true","10","9","10","74","11","1.2974433333333333","103.77115","9","7.613","63","11","178"
"2021-04-23T16:03:48.611+08:00","10","true","10","9","10","72","11","1.2974533333333333","103.77112833333334","9","5.653","63","11","179"
"2021-04-23T16:20:36.948+08:00","11","true","10","9","10","65","11","1.297445","103.77114333333333","9","6.699","63","11","180"
"2021-04-23T16:22:39.375+08:00","10","true","10","9","10","60","11","1.297445","103.77114333333333","9","7.139","63","11",
"2021-04-23T16:41:23.684+08:00","11","true","10","9","10","67","11","1.297545","103.77113666666666","9","12.601","63","11","182"
"2021-04-23T17:00:27.227+08:00","10","true","11","9","10","76","11","1.297605","103.77097499999999","10","11.857","63","11","183"
"2021-04-23T17:18:44.631+08:00","11","true","10","9","10","67","11","1.29745","103.77114","9","6.349","63","11","184"
"2021-04-23T17:38:55.381+08:00","11","true","10","9","10","65","11","1.29743","103.77116833333334","9","7.366","62","11","185"
"2021-04-23T17:51:58.611+08:00","11","true","10","9","10","68","11","1.29744","103.77114666666667","9","9.483","62","11","186"
"2021-04-30T14:20:27.864+08:00","10","true","10","9","10","69","11","1.2974583333333334","103.77036","10","5.065","64","11","188"
"2021-04-30T14:54:25.176+08:00","10","true","11","9","10","79","11","1.2974583333333334","103.77035333333333","10","7.014","64","11","189"
"2021-04-30T15:12:29.228+08:00","10","true","10","9",,"75","11","1.2974633333333334","103.77035666666667","9","629.322","64","11","190"
"2021-04-30T15:31:46.746+08:00","10","true","10","9","10","103","11","1.29746","103.77036166666667","9","11.169","64","11","191"
"2021-04-30T15:48:32.296+08:00","10","true","10","9","10","81","11","1.2974583333333334","103.770365","9","46.746","63","11","192"
"2021-04-30T16:44:01.719+08:00","10","true","10","9","9","64","11","1.2974666666666668","103.77036","9","5.368","62","11","193"
"2021-04-30T17:02:42.760+08:00","10","true","10","9",,"73","11","1.2974666666666668","103.77036166666667","9","42.14","62","11","194"
"2021-04-30T17:19:45.128+08:00","10","true","10","9","10","72","11","1.2974633333333334","103.77035666666667","9","5.808","62","11","195"
"2021-04-30T17:44:28.190+08:00","10","true","10","9","10","74","11","1.2974666666666668","103.77036166666667","9","4.959","62","11","196"
"2021-04-30T18:01:09.608+08:00","10","true","10","9","9","63","11","1.2974649999999999","103.77036333333334","9","5.433","62","11","197"
"2021-04-30T18:17:28.631+08:00","10","true","10","9","10","74","11","1.2974666666666668","103.77036","9","7.61","62","11","198"
"2021-04-30T18:19:30.025+08:00","10","true","10","9","10","67","11","1.2974666666666668","103.77036","9","5.265","62","11","199"
"2021-04-30T18:40:15.953+08:00","11","true","10","9","10","75","11","1.2965683333333333","103.77017166666667","9","5.729","62","11","200"
