"time","purpleair.0.3_um_count","purpleair.0.5_um_count","purpleair.1.0_um_count","purpleair.10.0_um_count","purpleair.2.5_um_count","purpleair.5.0_um_count","purpleair.humidity","purpleair.pm1.0","purpleair.pm10.0","purpleair.pm2.5","purpleair.pressure","purpleair.temperature"
"2021-03-19T22:30:03.431+08:00","3148.87","881.91","163.77","0.45","13.85","3.13",,"3.62","7.11","6.26",,
"2021-03-19T22:40:03.000+08:00","3109.11","943.04","166.91","0.18","13.47","1.84","68","17.74","29.35","27.54","1005.77","26.67"
"2021-03-19T22:40:03.351+08:00","3086.66","889.34","149.51","0.79","12.49","4.64",,"3.87","7.32","6.58",,
"2021-03-19T22:50:02.000+08:00","3121.42","952.6","164.4","0.18","11.38","1.87","68","18.29","29.05","27.4","1005.76","26.67"
"2021-03-19T22:50:03.057+08:00","3101.95","899","167.75","0.36","12.18","2.69",,"3.96","7.65","6.87",,
"2021-03-19T23:00:04.000+08:00","2948.77","887.19","136.46","0.02","11.33","1.38","68","17.02","25.96","24.87","1005.76","26.67"
"2021-03-19T23:00:04.545+08:00","2956.04","839.31","139.42","1.13","10.29","5.45",,"3.64","6.82","5.4",,
"2021-03-19T23:10:03.000+08:00","2753.11","835.48","138.67","0","9.98","1.46","68","16.02","24.85","23.65","1005.71","26.67"
"2021-03-19T23:10:03.251+08:00","2854.06","802.28","120.85","0","8.85","0.89",,"3.39","5.63","5.33",,
"2021-03-19T23:20:04.000+08:00","2584.42","776.25","125.75","0.12","9.42","1.14","68","14.54","22.93","21.56","1005.76","26.67"
"2021-03-19T23:20:04.944+08:00","2583.29","748","131.62","0.62","9","2.96",,"3.17","5.77","5.15",,
"2021-03-19T23:30:03.000+08:00","2510.6","758.21","118.26","0.17","8.94","1.79","68","14.23","22.53","20.81","1005.8","26.67"
"2021-03-19T23:30:04.049+08:00","2535","716.78","117.64","0","9.49","2.44",,"2.64","5.27","4.62",,
"2021-03-19T23:40:03.000+08:00","2179.39","658.25","113.18","0","4.71","0.77","68","12.12","19.14","18.34","1005.93","26.67"
"2021-03-19T23:40:03.401+08:00","2274.93","655.45","117.27","0.47","8.62","1.89",,"2.91","5.09","4.55",,
"2021-03-19T23:50:03.000+08:00","2279.89","687.04","106.25","0","10.57","1.48","68","12.52","20.16","18.8","1006.16","26.67"
"2021-03-19T23:50:03.623+08:00","2394.6","678.36","119.67","0.29","6.29","1.24",,"2.64","4.93","4.47",,
"2021-03-20T00:00:05.000+08:00","2096.79","628.72","92.02","0","5.34","0.41","68","11.84","17.47","16.9","1006.27","26.67"
"2021-03-20T00:00:05.768+08:00","2135.06","606","90.78","0.51","8.47","3.22",,"2.53","4.33","3.76",,
"2021-03-20T00:10:03.000+08:00","1860.53","569.61","88.14","0","7.35","1.16","68","10.33","16.58","15.53","1006.25","26.67"
"2021-03-20T00:10:03.760+08:00","1860.4","528.42","85.65","0.73","6.88","2.65",,"1.85","3.67","3.08",,
"2021-03-20T00:20:03.000+08:00","1760.24","529.71","79.56","0","5.87","0.51","68","10","14.78","14.15","1006.26","26.67"
"2021-03-20T00:20:03.578+08:00","1733.89","491.84","76.04","0","5.16","0.98",,"1.75","3.25","3.05",,
"2021-03-20T00:30:04.000+08:00","1732.33","518.89","80.63","0","5.52","0","68","9.63","14.35","13.8","1006.27","26.67"
"2021-03-20T00:30:04.194+08:00","1736.55","498.3","89.47","0.38","4.45","1.47",,"1.75","3.3","2.89",,
"2021-03-20T00:40:03.000+08:00","1657.53","501.93","83.84","0","6.18","1.02","68","9","14.82","13.95","1006.14","26.67"
"2021-03-20T00:40:03.776+08:00","1715.83","492.4","77.62","0","8.62","1.31",,"1.67","3.29","2.9",,
"2021-03-20T00:50:03.000+08:00","1530.87","471.02","67.4","0","6.65","0.62","69","8.76","13.25","12.89","1006.1","26.67"
"2021-03-20T00:50:03.686+08:00","1686.74","481.68","84.11","0","5.74","0.57",,"1.7","3.09","3.02",,
"2021-03-20T01:00:06.000+08:00","1634.44","495.04","63.96","0","5.44","0.81","68","9.07","13.2","12.57","1005.99","26.67"
"2021-03-20T01:00:06.211+08:00","1630.39","474.18","84.21","0.5","8.04","2.39",,"1.91","3.61","2.98",,
"2021-03-20T01:10:03.000+08:00","1630.04","495.35","76.88","0.23","6.77","0.6","69","8.98","13.9","13.35","1005.99","26.67"
"2021-03-20T01:10:03.512+08:00","1626.71","466.82","73.78","0.65","7.53","3.82",,"1.73","3.31","2.71",,
"2021-03-20T01:20:03.000+08:00","1574.83","476.26","66.42","0.13","5.51","0.36","70","8.85","13.26","12.66","1005.95","26.67"
"2021-03-20T01:20:03.288+08:00","1568.14","444.82","80.11","0.93","4.39","2.32",,"1.39","2.93","2.55",,
"2021-03-20T01:30:03.000+08:00","1661.22","496.7","67.8","0","5.39","0.72","70","9.2","13.33","12.78","1005.89","26.11"
"2021-03-20T01:30:03.418+08:00","1467.56","414.74","70.93","0","3.44","0.3",,"1.26","2.54","2.44",,
"2021-03-20T01:40:03.000+08:00","1565.22","464.33","67.54","0","5.57","1.3","70","8.63","13.13","12.07","1005.86","26.11"
"2021-03-20T01:40:03.817+08:00","1599.33","464.09","83.27","0.8","3.38","1.09",,"1.73","3.07","2.71",,
"2021-03-20T01:50:03.000+08:00","1610.07","488.04","67.38","0","5.78","1.33","70","9.11","13.62","12.51","1005.72","26.11"
"2021-03-20T01:50:03.472+08:00","1689.71","492.4","85.89","0","6.33","1.27",,"1.82","3.36","3.18",,
"2021-03-20T02:00:03.000+08:00","1600.93","484.14","91","0","5.77","0.07","70","8.77","14.16","13.95","1005.63","26.11"
"2021-03-20T02:00:03.883+08:00","1621.61","464.61","78.7","0.44","8.22","1.15",,"1.57","3.35","2.78",,
"2021-03-20T02:10:03.000+08:00","1642.33","493.04","74.63","0.19","5.63","1.39","70","9.2","14.13","13.13","1005.46","26.11"
"2021-03-20T02:10:03.377+08:00","1628.53","472.71","87.29","0","6.35","2.9",,"1.67","3.22","2.75",,
"2021-03-20T02:20:03.000+08:00","1554.76","478.69","70.4","0.07","4.65","0.75","70","8.87","12.87","12.33","1005.28","26.11"
"2021-03-20T02:20:03.521+08:00","1513.67","437.52","67.58","0.35","4.04","0.92",,"1.56","2.54","2.5",,
"2021-03-20T02:30:03.000+08:00","1553.88","468.73","69.15","0","5.9","1.63","70","8.62","13.5","12.19","1005.21","26.11"
"2021-03-20T02:30:03.905+08:00","1514.02","424.13","74.15","0","9.02","2.87",,"1.29","3","2.6",,
"2021-03-20T02:40:04.000+08:00","1461.78","437.41","68.33","0","6.19","0.59","70","7.91","12.78","12.37","1005.06","26.11"
"2021-03-20T02:40:04.498+08:00","1641.79","465.04","81.66","0.42","6","1.25",,"1.51","2.96","2.6",,
"2021-03-20T02:50:03.000+08:00","1481.25","447.64","67.39","0","4.41","0.59","70","8.2","12.25","11.64","1005.05","26.11"
"2021-03-20T02:50:03.683+08:00","1468.33","414.85","70.62","0","3.35","1.46",,"0.92","2.42","2.12",,
"2021-03-20T03:00:04.000+08:00","1464.98","446.62","60.22","0.24","6.2","2.13","70","7.91","12.65","11.33","1005","26.11"
"2021-03-20T03:00:04.774+08:00","1527.51","426.74","69.81","0","3.06","0",,"1.36","2.64","2.51",,
"2021-03-20T03:10:04.000+08:00","1546.53","468.15","87.25","0.3","6.04","0.92","70","8.28","13.85","12.91","1004.95","26.11"
"2021-03-20T03:10:04.312+08:00","1605.48","460.29","86.93","0","3.86","0.82",,"1.27","2.89","2.52",,
"2021-03-20T03:20:03.000+08:00","1601.54","481.5","78.29","0","6.96","0.88","71","8.73","14","13.19","1004.83","26.11"
"2021-03-20T03:20:04.101+08:00","1725.44","496.22","86.07","1.27","6.44","2",,"1.93","3.51","3.09",,
"2021-03-20T03:30:04.000+08:00","1604.56","482.67","66.91","0","3.91","1.09","70","8.8","13.07","12.54","1004.71","26.11"
"2021-03-20T03:30:04.526+08:00","1554.4","443.77","77.58","0.46","5.23","1.69",,"1.44","2.9","2.54",,
"2021-03-20T03:40:03.000+08:00","1712.38","514.87","76.57","0.26","6.89","1.11","71","9.4","14.98","13.68","1004.7","26.11"
"2021-03-20T03:40:03.862+08:00","1705.83","481.78","78.37","0.52","5.59","2.11",,"1.74","3.44","2.93",,
"2021-03-20T03:50:03.000+08:00","1709.08","513.35","85.6","0.19","6.1","1.13","70","9.52","14.71","13.67","1004.7","26.11"
"2021-03-20T03:50:03.850+08:00","1729.45","493.79","78.57","0.36","7.39","2.21",,"1.52","3.54","2.75",,
"2021-03-20T04:00:04.000+08:00","1490.6","446.53","76.68","0","6.45","0.94","71","8.09","12.89","12.17","1004.6","26.11"
"2021-03-20T04:00:04.488+08:00","1573.18","451.5","77.68","0","5.18","1.68",,"1.48","3.12","2.5",,
"2021-03-20T04:10:05.000+08:00","1592.11","473.15","81.13","0","5.8","1.04","71","9.02","13.46","12.72","1004.71","26.11"
"2021-03-20T04:10:05.276+08:00","1607.89","458.15","85.41","0.3","6.15","2.19",,"1.78","3.24","2.85",,
"2021-03-20T04:20:02.000+08:00","1554.54","469.14","62.82","0.2","3.34","0.91","71","8.75","12.5","11.86","1004.69","26.11"
"2021-03-20T04:20:03.067+08:00","1545.85","442.77","76.64","0","5.13","2.15",,"1.45","2.94","2.7",,
"2021-03-20T04:30:07.000+08:00","1459.38","438.46","68.83","0.25","5.54","1.67","71","7.88","12.75","11.42","1004.76","26.11"
"2021-03-20T04:30:07.299+08:00","1441.96","420.18","68.84","0.51","5.24","2.76",,"1.15","2.64","2.09",,
"2021-03-20T04:40:03.000+08:00","1434.56","432.44","59.11","0","6.09","0.91","71","7.8","12.15","11.17","1004.71","26.11"
"2021-03-20T04:40:03.162+08:00","1477.2","416.69","78.51","0","8","2.98",,"1","2.91","2.45",,
"2021-03-20T04:50:03.000+08:00","1533.78","450.7","68.63","0","3.5","0.87","71","8.22","12.31","11.85","1004.65","26.11"
"2021-03-20T04:50:03.413+08:00","1484.77","426.45","77.85","0","6.19","1.4",,"1.13","2.74","2.32",,
"2021-03-20T05:00:04.000+08:00","1929.22","587.85","101.02","0.25","8.76","1.02","71","11.02","17.31","16.02","1004.6","26.11"
"2021-03-20T05:00:05.001+08:00","1899.63","547.88","102.96","1.19","9.62","3.35",,"1.73","4.31","3.52",,
"2021-03-20T05:10:03.000+08:00","2098.96","634.81","104.25","0","7.63","0.87","72","11.98","19","18.29","1004.65","26.11"
"2021-03-20T05:10:03.429+08:00","2122.96","612.4","115.98","0.25","13.49","2.55",,"2.45","5.11","4.44",,
"2021-03-20T05:20:03.000+08:00","2480.88","743.79","126.12","0.19","9.48","2.35","72","13.88","22.77","21.13","1004.6","26.11"
"2021-03-20T05:20:03.727+08:00","2386.89","692.02","132.93","0.52","10","2.48",,"2.89","5.67","5.04",,
"2021-03-20T05:30:04.000+08:00","2418.69","732.5","128.81","0","10.17","1.63","72","13.56","22.85","21.13","1004.6","26.11"
"2021-03-20T05:30:04.132+08:00","2352.83","664.69","114.44","0.67","9.67","4",,"2.74","5.43","4.69",,
"2021-03-20T05:40:03.000+08:00","2814.44","850.96","128.59","0.22","9.31","1.81","72","16.07","25.2","23.91","1004.69","26.11"
"2021-03-20T05:40:03.720+08:00","2992.04","866.94","160.23","0","10.08","2.65",,"3.92","7.17","6.46",,
"2021-03-20T05:50:03.000+08:00","3629.41","1097.11","177.21","0","10.66","1.18","72","20.5","33.07","31.05","1004.71","26.11"
"2021-03-20T05:50:03.464+08:00","3647.21","1040.79","179.98","0","10.57","2.98",,"4.98","8.19","7.68",,
"2021-03-20T06:00:04.000+08:00","3329","1006.08","156.9","0.16","11.25","1.96","72","19.41","30.37","28.1","1004.72","26.11"
"2021-03-20T06:00:04.976+08:00","3346.72","963.74","171.22","0.48","11.81","2.74",,"4.81","7.85","7.43",,
"2021-03-20T06:10:03.000+08:00","3338.76","1008.76","159.96","0","10.37","1.43","72","19.49","30.04","28.31","1004.63","26.11"
"2021-03-20T06:10:03.780+08:00","3456.86","994.36","159.75","0","11.46","1.04",,"4.89","7.79","7.25",,
"2021-03-20T06:20:04.000+08:00","3516.11","1059.54","183.33","0.41","14.37","2.83","73","19.89","34.46","31.46","1004.57","26.11"
"2021-03-20T06:20:04.141+08:00","3674.83","1045.27","157.54","0.04","8.54","1.38",,"5.13","8.08","7.65",,
"2021-03-20T06:30:03.000+08:00","3623.13","1109.17","168.58","0","13.08","1.19","73","20.48","33.63","31.46","1004.59","26.11"
"2021-03-20T06:30:03.518+08:00","4052.84","1174.75","190.04","0.18","9.82","3.86",,"5.89","9.46","8.64",,
"2021-03-20T06:40:02.000+08:00","3893.76","1178.86","186.86","0.24","10.53","1.53","73","21.41","35.51","32.84","1004.59","26.11"
"2021-03-20T06:40:02.920+08:00","4033.69","1143.02","192.84","0.4","13.2","1.96",,"5.85","9.38","8.8",,
"2021-03-20T06:50:03.000+08:00","3982.75","1213.38","205.71","0.2","16.64","2.8","73","22.05","38.87","34.24","1004.59","26.11"
"2021-03-20T06:50:03.760+08:00","4099.75","1171.15","206.04","0.55","15.89","3.93",,"5.91","10.29","9.13",,
"2021-03-20T07:00:04.000+08:00","4130.6","1251.64","194.34","0.08","12.49","1.81","73","22.42","37.68","33.72","1004.81","26.11"
"2021-03-20T07:00:04.301+08:00","4290.5","1219.04","204.48","0.89","15.7","4.04",,"6.07","10.46","9.5",,
"2021-03-20T07:10:03.000+08:00","4108.89","1247","209.85","0","15.5","1.76","73","22.2","38.91","34.67","1004.91","26.11"
"2021-03-20T07:10:03.522+08:00","4237.71","1223.31","216.1","0.51","18.27","5.06",,"5.98","10.92","9.65",,
"2021-03-20T07:20:03.000+08:00","4499.35","1364.18","242.55","0.42","21.45","2.8","73","23.05","44.22","37.42","1005.17","26.11"
"2021-03-20T07:20:03.350+08:00","4835.56","1388.59","242.65","0.44","17.07","6.11",,"7.31","12.07","10.93",,
"2021-03-20T07:30:03.000+08:00","5252.16","1592.53","294.32","0.11","23.91","2.68","73","26.33","49.79","41.51","1005.22","25.56"
"2021-03-20T07:30:03.605+08:00","5576.94","1599.4","287.21","1.21","20.98","5.17",,"8.51","14.4","13.08",,
"2021-03-20T07:40:03.000+08:00","5674.5","1724.27","308.89","0.12","24.61","4.45","73","28.18","52.18","43.11","1005.42","26.11"
"2021-03-20T07:40:03.513+08:00","5864.25","1683.94","319.65","0.85","26.04","4.73",,"8.87","15.31","13.96",,
"2021-03-20T07:50:03.000+08:00","5997.16","1831.07","336","0.14","32.84","4.39","73","28.73","55.27","44.98","1005.59","26.11"
"2021-03-20T07:50:03.676+08:00","6215.6","1771.77","345.52","1.85","25.12","5.77",,"9.31","16.31","15.04",,
"2021-03-20T08:00:04.000+08:00","6244.23","1892.61","342.39","0","33.57","5.02","72","29.29","56.62","45.52","1005.7","26.11"
"2021-03-20T08:00:04.839+08:00","6659.73","1905.3","320.95","0.96","23.43","7.29",,"10.16","16.73","14.91",,
"2021-03-20T08:10:03.000+08:00","6325.76","1914.2","340.31","0","27.16","4.53","72","29.33","55.75","45.47","1005.82","26.11"
"2021-03-20T08:10:03.666+08:00","6705.89","1909.31","348.46","2.37","24.63","7.74",,"10.2","17.37","15.5",,
"2021-03-20T08:20:03.000+08:00","6284.84","1906.87","339.85","0.04","34.69","6.78","72","29.4","56.78","45.38","1006","26.11"
"2021-03-20T08:20:03.666+08:00","6608.14","1916.25","336.88","1.82","25.07","7.57",,"9.95","17.41","15.64",,
"2021-03-20T08:30:04.000+08:00","6292.85","1916.38","345.54","0.29","31.65","5.67","72","29.31","57","46.06","1006.12","26.11"
"2021-03-20T08:30:04.411+08:00","6213.52","1787.38","331.25","1.58","29.27","8.77",,"9.37","16.67","14.71",,
"2021-03-20T08:40:04.000+08:00","5795.34","1757.6","315.32","0.04","23.72","3.36","72","28.12","52.46","43.66","1006.25","26.11"
"2021-03-20T08:40:04.346+08:00","5955.43","1714.29","347.52","2.39","27.18","10.71",,"8.8","16.32","14.11",,
"2021-03-20T08:50:03.000+08:00","3889.56","1173.06","200.7","0","15.04","2.56","71","21.15","37.72","33.39","1006.18","26.11"
"2021-03-20T08:50:03.805+08:00","4079.45","1168.4","211.33","1.75","16.11","5.13",,"5.55","10.15","8.67",,
"2021-03-20T09:00:05.000+08:00","3391.85","1033.67","169.02","0","10.53","1.67","71","19.44","31.31","29.25","1006.38","26.11"
"2021-03-20T09:00:05.211+08:00","3479.62","991.76","168.15","1.24","11.45","2.36",,"4.53","7.65","7.04",,
"2021-03-20T09:10:03.000+08:00","2943.28","900.43","154.52","0","12.22","2.19","71","16.94","28.04","26.48","1006.49","26.11"
"2021-03-20T09:10:03.530+08:00","3259.21","933.54","168.06","0.08","14.92","5",,"4.31","8.13","7.02",,
"2021-03-20T09:20:03.000+08:00","2696.39","809.7","127.11","0","8.98","1.44","70","15.11","23.56","22.48","1006.55","26.67"
"2021-03-20T09:20:03.402+08:00","2881.15","816.29","147.62","0.46","15.69","4.27",,"3.75","7.06","6.13",,
"2021-03-20T09:30:03.000+08:00","2550","774.1","126.62","0","9.52","1.25","70","14.37","22.94","21.83","1006.49","26.67"
"2021-03-20T09:30:03.416+08:00","2589.05","741.64","117.25","0.11","12.07","2.29",,"3.16","5.95","5.27",,
"2021-03-20T09:40:03.000+08:00","2548.55","769.59","129.46","0","8","2.45","69","14.34","22.98","21.38","1006.55","26.67"
"2021-03-20T09:40:03.217+08:00","2490.74","709.87","111.21","0","6.72","1.43",,"2.96","5.34","4.85",,
"2021-03-20T09:50:03.000+08:00","2166.96","652.21","111.43","0","10.64","1.93","67","12.2","20.21","18.5","1006.62","26.67"
"2021-03-20T09:50:03.344+08:00","2266.58","643.09","115.47","0.23","11.62","3.32",,"2.64","5.21","4.38",,
"2021-03-20T10:00:04.000+08:00","2085.75","631.18","108.71","0.16","6.11","0.84","66","11.7","18.16","17.52","1006.79","27.22"
"2021-03-20T10:00:05.051+08:00","2043.4","581.15","99.02","0.57","6.3","1.58",,"2.32","4.25","3.91",,
"2021-03-20T10:10:03.000+08:00","2046.11","620.95","106.63","0","8.51","1.33","64","11.14","18.95","17.6","1006.86","27.78"
"2021-03-20T10:10:03.395+08:00","2047.69","596.36","112.35","0","7.78","2.22",,"2","4.36","3.98",,
"2021-03-20T10:20:03.000+08:00","2438.18","737.93","111.78","0","7","1.22","62","13.89","20.85","19.67","1006.79","28.89"
"2021-03-20T10:20:03.489+08:00","2532.11","712.84","122.61","0","8.93","4",,"2.91","5.54","4.89",,
"2021-03-20T10:30:05.000+08:00","2384.29","716.95","118.4","0","7.38","2.2","58","12.82","20.16","18.84","1006.8","30"
"2021-03-20T10:30:05.722+08:00","2292.87","641.31","110.96","0.88","8.04","3",,"2.33","4.54","3.69",,
"2021-03-20T10:40:03.000+08:00","2396.79","720.46","97.61","0.18","6.45","1.25","54","13.41","19.54","18.64","1006.63","31.67"
"2021-03-20T10:40:03.433+08:00","2395.36","681.87","111.24","1.24","7.05","1.64",,"2.71","5.15","4.87",,
"2021-03-20T10:50:04.000+08:00","2398.09","722.15","117.31","0","7.27","0.44","51","13.55","20.33","19.69","1006.68","33.33"
"2021-03-20T10:50:04.320+08:00","2218.09","624.67","105.2","0","8.76","2.69",,"2.38","4.38","3.93",,
"2021-03-20T11:00:04.000+08:00","2340.57","700.49","104","0","6.66","0.96","50","13","19.53","18.68","1006.54","33.33"
"2021-03-20T11:00:04.224+08:00","2204.13","621.55","108.95","0.22","4.98","1.2",,"2.45","4.42","4.27",,
"2021-03-20T11:10:03.000+08:00","2458.19","733.21","106.45","0","6.02","1.5","49","14.05","20.31","19.74","1006.47","33.33"
"2021-03-20T11:10:03.762+08:00","2440.94","695.52","116.44","0","5.22","0.7",,"2.78","4.81","4.59",,
"2021-03-20T11:20:03.000+08:00","2395.42","717.96","124.67","0.12","7.93","0.61","52","13.44","21.3","20.86","1006.4","32.22"
"2021-03-20T11:20:03.676+08:00","2321.5","666.09","106","0","7.11","0.93",,"2.69","4.67","4.39",,
"2021-03-20T11:30:03.000+08:00","2568.44","775.09","111.93","0","7.38","1.02","53","15.02","21.76","20.76","1006.4","31.11"
"2021-03-20T11:30:04.013+08:00","2453.89","702.73","114.98","0.51","8","3.42",,"2.75","5.13","4.65",,
"2021-03-20T11:40:03.000+08:00","2788.45","848.05","131.76","0","6.6","0.72","55","15.71","23.53","22.67","1006.41","30.56"
"2021-03-20T11:40:03.954+08:00","2821.25","809.87","143","0.44","8.62","1.09",,"3.58","6.27","6.11",,
"2021-03-20T11:50:03.000+08:00","2820.15","847.93","138.78","0.25","8.83","1.08","56","16.44","24.69","23.54","1003.87","28.33"
"2021-03-20T11:50:03.212+08:00","2792.08","787.92","135.35","0","6.85","0.92",,"3.4","5.79","5.56",,
"2021-03-20T12:00:04.000+08:00","2734.34","828.14","136.86","0.29","7","1.84","56","15.98","24.45","23.17","1006.22","30"
"2021-03-20T12:00:04.620+08:00","2691.98","765.17","140.31","0.5","10.42","2.62",,"3.19","5.87","5.38",,
"2021-03-20T12:10:02.000+08:00","2845.45","867.26","143","0.07","8.91","1.9","57","16.38","25","23.78","1006.1","30"
"2021-03-20T12:10:03.045+08:00","2716.22","781.94","126.04","0.52","6.15","1.04",,"3.41","5.83","5.57",,
"2021-03-20T12:20:03.000+08:00","2925.74","884.75","136.95","0","11","2.21","57","17.12","26.09","24.44","1005.95","29.44"
"2021-03-20T12:20:04.056+08:00","2860.91","807.89","123.02","0.51","8.87","2.8",,"3.73","6.25","5.69",,
"2021-03-20T12:30:03.000+08:00","3106.03","947.67","156.17","0","12.64","0.91","58","17.69","27.88","26.84","1005.82","29.44"
"2021-03-20T12:30:03.248+08:00","3174.58","901.65","146.98","1.35","14.88","3.23",,"4.02","7.38","6.46",,
"2021-03-20T12:40:03.000+08:00","3100.45","939.64","150.69","0","7.81","0.57","58","17.78","26.91","26.03","1005.67","29.44"
"2021-03-20T12:40:03.459+08:00","3156.81","905.29","152.73","0.08","13.42","1.81",,"4","7.21","6.71",,
"2021-03-20T12:50:03.000+08:00","3409.81","1019.53","159.1","0","13.28","2.03","57","19.31","29.79","28.02","1005.38","29.44"
"2021-03-20T12:50:03.469+08:00","3174","898.04","160.48","0","7.22","2.48",,"3.96","6.67","6.09",,
"2021-03-20T13:00:04.000+08:00","4019.51","1205.89","178.76","0","11.13","1.24","59","21.67","34.62","31.93","1005.18","29.44"
"2021-03-20T13:00:04.500+08:00","3943.96","1114.05","181.93","0","11.27","1.27",,"5.33","8.56","8.11",,
"2021-03-20T13:10:03.000+08:00","4077.83","1220.87","186.07","0.19","11.2","1.83","60","21.65","34.93","31.67","1005","29.44"
"2021-03-20T13:10:03.608+08:00","4025.62","1129.35","178.6","0.76","15.2","4.58",,"5.51","9.2","8.13",,
"2021-03-20T13:20:03.000+08:00","4109.63","1231.54","180.95","0.14","12.11","2.98","60","21.79","35.33","31.72","1004.76","29.44"
"2021-03-20T13:20:03.365+08:00","4128.11","1163.17","193.3","0.34","14.26","3.85",,"5.91","9.62","8.94",,
"2021-03-20T13:30:03.000+08:00","4029.27","1209.2","185.61","0.39","11.77","2.36","61","22.09","34.7","31.68","1004.57","28.89"
"2021-03-20T13:30:03.723+08:00","4054.02","1140.68","184.61","0.54","11.68","2.25",,"5.21","8.89","8.3",,
"2021-03-20T13:40:03.000+08:00","4645.31","1374.76","199.53","0","11.04","0.78","61","23.62","38.75","34.51","1004.48","28.89"
"2021-03-20T13:40:03.492+08:00","4609.13","1288.34","206.21","0.98","14.3","5.06",,"6.53","10.6","9.58",,
"2021-03-20T13:50:03.000+08:00","4676.95","1410.49","213.96","0","12.15","0.93","62","23.84","40.29","35.42","1004.25","28.89"
"2021-03-20T13:50:03.722+08:00","4695.39","1322.31","212.02","0.3","11.81","2.26",,"6.57","10.52","10.07",,
"2021-03-20T14:00:04.000+08:00","4530.43","1362.3","206.46","0","12.11","1.61","62","22.89","39.12","34.25","1004.12","28.89"
"2021-03-20T14:00:04.390+08:00","4251.87","1209.63","197.94","0.15","12.81","4.12",,"5.71","9.71","8.67",,
"2021-03-20T14:10:04.000+08:00","4304.34","1300.64","205.97","0.32","12.9","1.86","62","22.53","38.24","33.71","1004.05","28.89"
"2021-03-20T14:10:04.472+08:00","3933.59","1118","176.12","0","12.94","2.59",,"5.53","8.84","8.2",,
"2021-03-20T14:20:02.000+08:00","4232.79","1267.47","215.65","0","16.37","1.18","63","22.49","38.65","33.81","1003.77","28.89"
"2021-03-20T14:20:02.971+08:00","4106.61","1155.81","194.54","1.52","17.59","5",,"5.76","9.85","8.85",,
"2021-03-20T14:30:03.000+08:00","3792.67","1150.91","178.76","0","13.52","2.36","63","21.05","34.4","31.21","1003.35","28.89"
"2021-03-20T14:30:03.420+08:00","3721.33","1050.96","184.72","0.56","16.07","2.93",,"5.04","8.91","8.07",,
"2021-03-20T14:40:03.000+08:00","3634.4","1105.17","166.03","0","13.43","2.21","63","20.45","32.79","30.1","1003.01","28.89"
"2021-03-20T14:40:03.126+08:00","3650.19","1025.37","181.33","0.69","10.38","2.54",,"4.83","8.06","7.46",,
"2021-03-20T14:50:03.000+08:00","3428.58","1036.18","158.56","0","8.77","1.18","63","19.35","29.21","28.28","1002.9","28.89"
"2021-03-20T14:50:03.127+08:00","3372.85","953.81","155.09","0","9.25","1.92",,"4.74","7.51","6.98",,
"2021-03-20T15:00:04.000+08:00","3232.11","967.47","151.44","0","7.25","0.95","62","18.32","27.96","27.09","1003.07","28.89"
"2021-03-20T15:00:04.528+08:00","3426.44","984.11","164","0","10.67","2.37",,"4.61","7.72","7.37",,
"2021-03-20T15:10:03.000+08:00","3496.55","1052.57","156.96","0.09","9.59","1.38","63","19.95","29.82","28.61","1003.03","28.89"
"2021-03-20T15:10:03.324+08:00","3387.65","948.73","159.71","0.47","9.02","2.18",,"4.33","7.2","6.67",,
"2021-03-20T15:20:03.000+08:00","3548.73","1069.85","172.62","0","13.96","1.73","64","20.07","32.42","29.87","1002.67","28.33"
"2021-03-20T15:20:03.292+08:00","3544.53","1013.67","182.49","0.84","15.2","4.15",,"4.73","8.67","7.76",,
"2021-03-20T15:30:03.000+08:00","2674.11","808.39","142.04","0.23","11.74","1.93","61","15.16","25.18","23.47","1002.84","27.78"
"2021-03-20T15:30:03.913+08:00","2709.23","769.06","136.87","0.53","9.81","0.98",,"3.11","5.91","5.47",,
"2021-03-20T15:40:03.000+08:00","2655.42","802.56","121.05","0","7.91","0.84","64","15.09","22.86","22.04","1002.49","27.78"
"2021-03-20T15:40:03.392+08:00","2430.33","692.29","127.31","0.51","8.65","1.24",,"2.95","5.33","4.87",,
"2021-03-20T15:50:03.000+08:00","2768","841.39","127.59","0.09","7.41","0.87","65","16.13","24.04","23.33","1002.46","27.22"
"2021-03-20T15:50:03.511+08:00","2694.65","768.8","127.42","0","6.33","1.89",,"3.25","5.45","5.11",,
"2021-03-20T16:00:04.000+08:00","2280.86","683.89","97.3","0","6.59","1.2","64","12.7","18.45","17.77","1002.38","27.22"
"2021-03-20T16:00:05.028+08:00","2143.06","613.56","95.74","0","6.56","2.59",,"2.7","4.35","3.78",,
"2021-03-20T16:10:03.000+08:00","2733.05","832.2","135.5","0.07","9.59","1.11","70","15.34","24.96","23.91","1002.31","27.22"
"2021-03-20T16:10:03.566+08:00","2486.37","708.44","115.77","0","8.19","0.54",,"3.04","5.19","4.88",,
"2021-03-20T16:20:03.000+08:00","2951.84","898.19","136.83","0.33","11.4","1.91","70","17.17","26.66","25.09","1002.31","27.22"
"2021-03-20T16:20:03.900+08:00","2795.47","801.82","145.1","0.24","11.61","1.02",,"3.35","6.18","5.65",,
"2021-03-20T16:30:04.000+08:00","3026.5","922.13","158.3","0.24","11.33","0.69","68","17.69","27.43","26.67","1002.3","27.22"
