"time","purpleair.0.3_um_count","purpleair.0.5_um_count","purpleair.1.0_um_count","purpleair.10.0_um_count","purpleair.2.5_um_count","purpleair.5.0_um_count","purpleair.humidity","purpleair.pm1.0","purpleair.pm10.0","purpleair.pm2.5","purpleair.pressure","purpleair.temperature"
"2021-03-06T21:10:03.000+08:00","2900.3","833.65","111.75","0.4","4.8","1.1","63","15.8","22.22","21.33","1008.04","27.22"
"2021-03-06T21:10:03.240+08:00","2378.43","706.09","98.19","0.28","2.74","0.6",,"12.83","18.02","17.45",,
"2021-03-06T21:20:03.000+08:00","2884.5","842.46","108","0.21","4.68","0.61","64","15.52","21.62","20.95","1008.24","27.22"
"2021-03-06T21:20:03.244+08:00","2631.21","790.35","106.65","0","3.23","0.35",,"14.88","20.28","20.07",,
"2021-03-06T21:30:03.000+08:00","2460.22","713.11","96","0.47","5.8","1.36","64","13.35","19.22","18.02","1008.56","27.22"
"2021-03-06T21:30:03.532+08:00","2220.81","671.12","95.59","1","5.02","1",,"12.27","17.63","16.76",,
"2021-03-06T21:40:03.000+08:00","2237.75","637","75.23","0.63","4.52","2.33","64","12.07","16.58","15.28","1008.7","27.22"
"2021-03-06T21:40:03.231+08:00","2038.56","617.43","89.89","0.2","3.24","0.2",,"11.28","15.72","15.33",,
"2021-03-06T21:50:03.000+08:00","2013.76","570.8","79.19","0.39","3.53","0.39","64","10.22","14.8","14.31","1008.71","27.22"
"2021-03-06T21:50:03.827+08:00","1715.09","514.68","77.11","0","3.93","0.64",,"9.12","13.61","13.21",,
"2021-03-06T22:00:04.000+08:00","1847.56","524.56","62.62","0.71","3.84","1.2","65","9.45","13.31","12.22","1008.8","27.22"
"2021-03-06T22:00:04.234+08:00","1610.95","482.93","69.68","0.48","5.98","1.41",,"8.3","12.82","11.79",,
"2021-03-06T22:10:03.000+08:00","1817.61","523.98","62.35","0.63","3.81","0.89","65","9.57","13.61","12.72","1009.04","27.22"
"2021-03-06T22:10:04.045+08:00","1517.11","460.39","60.77","0.25","2.49","0.44",,"8.18","11.54","11.12",,
"2021-03-06T22:20:03.000+08:00","1919.73","551.23","87.45","1.5","6.98","2.04","65","9.96","16.38","14.71","1009.27","27.22"
"2021-03-06T22:20:03.538+08:00","1586.52","474.55","68.62","0.21","3.52","0.71",,"8.52","12.39","12.04",,
"2021-03-06T22:30:03.000+08:00","1915.82","557.14","79.14","0.91","5.39","1.61","65","10.25","15.45","14.04","1009.44","27.22"
"2021-03-06T22:30:03.160+08:00","1686.11","507.7","68.18","0","3.23","0.54",,"8.93","12.86","12.48",,
"2021-03-06T22:40:02.000+08:00","1848.6","533.65","68.18","1.04","4.67","1.25","65","9.38","13.67","12.55","1009.32","27.22"
"2021-03-06T22:40:02.759+08:00","1578.47","476.05","59.64","0.4","4.45","0.4",,"8.17","11.81","11.48",,
"2021-03-06T22:50:02.000+08:00","1977.32","571.95","81.84","0.43","2.73","0.43","66","10.39","14.55","14.05","1009.35","27.22"
"2021-03-06T22:50:02.570+08:00","1715.34","511.15","65.66","0.37","3.03","0.37",,"8.88","12.63","12.29",,
"2021-03-06T23:00:03.000+08:00","2104.81","620.48","86.36","0.98","5.95","2.72","66","11.24","17.52","15.41","1009.45","27.22"
"2021-03-06T23:00:03.749+08:00","1930.88","578.88","84.18","0","1.64","0",,"10.45","14.54","14.54",,
"2021-03-06T23:10:02.000+08:00","2292.83","660.97","98.47","0.9","5.67","1.57","66","12.09","17.98","16.64","1009.66","27.22"
"2021-03-06T23:10:03.052+08:00","2065.89","617.3","81.41","0.8","4.57","1.02",,"10.83","16.15","15.44",,
"2021-03-06T23:20:02.000+08:00","2620.93","765.54","106.78","1.25","5.64","2.12","66","14.61","20.9","18.95","1009.81","27.22"
"2021-03-06T23:20:02.878+08:00","2306.68","691.95","105.61","0.29","5.25","0.62",,"12.7","18.55","17.96",,
"2021-03-06T23:30:03.000+08:00","3134.49","909.6","135.64","1.02","9.68","2.66","66","16.94","26.06","23.75","1009.65","27.22"
"2021-03-06T23:30:03.159+08:00","2654.25","807.98","124.32","0.46","2.61","0.68",,"14.73","21.52","20.91",,
"2021-03-06T23:40:03.000+08:00","3321.26","978.21","154.95","1.04","9.19","2.42","66","18","28.28","26.61","1009.44","26.67"
"2021-03-06T23:40:03.769+08:00","2881.39","866.83","130.41","0.44","7.35","1.48",,"16.17","24.06","22.83",,
"2021-03-06T23:50:03.000+08:00","3469.26","1010","164.51","1.65","13.6","3.07","66","18.56","30.49","27.6","1009.39","27.22"
"2021-03-06T23:50:03.222+08:00","2926.64","876.3","148.98","1.13","7.74","2.34",,"16.23","25.47","23.85",,
"2021-03-07T00:00:04.000+08:00","3347.56","962.15","146.72","0.96","7.76","1.96","67","18.52","27.3","25.48","1009.41","26.67"
"2021-03-07T00:00:04.370+08:00","2993.06","888.46","137.93","0.26","6.91","0.83",,"16.26","24.13","23.37",,
"2021-03-07T00:10:03.000+08:00","3314.65","954.69","137.79","1.31","10.19","3.69","67","17.87","27.87","25.38","1009.44","26.67"
"2021-03-07T00:10:03.291+08:00","2730.1","824.55","123.86","0.91","8.24","2.26",,"15.34","23.45","21.83",,
"2021-03-07T00:20:03.000+08:00","3358.11","968.41","146.17","0.98","7.57","1.87","67","18.22","27.52","26.07","1009.29","26.67"
"2021-03-07T00:20:03.341+08:00","2957.73","898.47","135.56","0.98","6.11","1.35",,"16.69","24.64","23.67",,
"2021-03-07T00:30:03.000+08:00","3189.11","927.89","148.51","1.61","9.49","2.72","67","17.18","27.54","25.67","1009.11","26.67"
"2021-03-07T00:30:03.492+08:00","2847.33","855.13","133.59","0.44","8.13","1",,"15.89","23.87","23.06",,
"2021-03-07T00:40:03.000+08:00","3395.11","977.91","146.46","2.68","9.04","4.11","67","18.16","28.53","25.4","1009.15","26.67"
"2021-03-07T00:40:03.811+08:00","2973.21","900.3","145.36","0.55","6.09","0.91",,"17.21","25.07","24.38",,
"2021-03-07T00:50:03.000+08:00","3534.05","1020.96","154.3","1.3","10.14","3.23","68","19.14","29.77","27.09","1009.03","26.67"
"2021-03-07T00:50:03.566+08:00","3182.84","958.83","158.83","0.31","6.95","1.22",,"17.72","27.24","26.36",,
"2021-03-07T01:00:04.000+08:00","3572.72","1038.39","160.37","0.94","9.65","2.22","67","19.3","30.09","28.15","1009.05","26.67"
"2021-03-07T01:00:04.634+08:00","3398.32","1036.12","162.18","0.53","6.4","1.72",,"19.32","28.49","27.21",,
"2021-03-07T01:10:02.000+08:00","3761.73","1098.75","177.48","1.77","14.48","2.75","68","19.79","33.48","30.05","1009.11","26.67"
"2021-03-07T01:10:02.774+08:00","3344.56","1025.24","160.41","0.78","8.07","1.48",,"19.07","28.37","27.37",,
"2021-03-07T01:20:02.000+08:00","3653.28","1048.56","154.06","0.87","11.2","3.35","68","19.65","30.52","28.04","1009.21","26.67"
"2021-03-07T01:20:02.922+08:00","3098.37","936.09","165.26","1.35","11.09","1.91",,"17.46","27.98","26.54",,
"2021-03-07T01:30:03.000+08:00","3375.16","981.73","146.73","0.82","5.82","1.12","68","18.41","26.66","25.43","1009.24","26.67"
"2021-03-07T01:30:03.212+08:00","2883.5","874.7","142.89","0.67","7.65","0.93",,"16.2","24.59","23.91",,
"2021-03-07T01:40:02.000+08:00","3013.79","869.84","120.21","1.47","7.26","2.53","67","16.21","24.67","22.53","1009.14","26.67"
"2021-03-07T01:40:03.056+08:00","2637.76","799.84","133.45","0.62","5.95","1.07",,"14.82","22.36","21.47",,
"2021-03-07T01:50:03.000+08:00","2633.13","767.42","117.49","1.35","8.18","2.51","68","13.65","22.36","20.55","1008.89","26.67"
"2021-03-07T01:50:03.107+08:00","2310.55","689.02","116.78","0.78","5.33","1.69",,"12.42","19.67","18.36",,
"2021-03-07T02:00:03.000+08:00","2276.84","659.07","103.04","1.15","7.36","2.56","68","12.09","19.09","17.24","1007.83","26.11"
"2021-03-07T02:00:04.048+08:00","1998.11","606.54","96.25","0.63","4.56","1.35",,"10.86","16.61","15.54",,
"2021-03-07T02:10:03.000+08:00","1760.56","503.91","73.7","1.11","4.57","1.54","68","8.7","14.04","12.7","1008.76","26.67"
"2021-03-07T02:10:03.174+08:00","1516.18","458.86","70.66","0.3","2.07","0.3",,"7.95","11.61","11.3",,
"2021-03-07T02:20:03.000+08:00","1677.33","491.41","68.7","1.19","5.06","1.8","68","8.67","13.57","12.17","1008.49","26.67"
"2021-03-07T02:20:03.339+08:00","1516.09","457.42","59.73","0.49","3.73","0.65",,"7.8","11.33","10.71",,
"2021-03-07T02:30:03.000+08:00","1676.72","487.41","60.54","0.5","4.09","1.39","68","8.69","12.41","11.59","1007.33","26.11"
"2021-03-07T02:30:03.654+08:00","1343.68","411.53","55.46","0.37","1.82","0.37",,"7.14","9.77","9.35",,
"2021-03-07T02:40:03.000+08:00","1665.43","481.84","68.93","1.91","6.09","2.54","69","8.75","13.98","11.82","1007.98","26.11"
"2021-03-07T02:40:03.367+08:00","1392.11","414.28","50.95","0.18","3.61","0.37",,"7.26","9.93","9.61",,
"2021-03-07T02:50:03.000+08:00","1656.39","480.09","60.17","1.09","4.89","1.76","69","8.35","12.83","11.63","1007.93","26.11"
"2021-03-07T02:50:03.212+08:00","1385.84","416.46","58.61","0.64","3.14","1.02",,"6.93","10.79","10.04",,
"2021-03-07T03:00:04.000+08:00","1582.67","455.67","66.74","1.15","3.94","2.3","69","7.83","12.43","10.87","1007.97","26.11"
"2021-03-07T03:00:04.175+08:00","1375.21","417.54","59.09","0.7","3.67","0.96",,"6.95","10.86","9.98",,
"2021-03-07T03:10:03.000+08:00","1593.25","465.05","57.62","1.02","3.63","1.3","69","7.75","11.95","10.93","1007.96","26.67"
"2021-03-07T03:10:03.202+08:00","1395","420","46.62","0.25","2.4","0.51",,"7.25","10.07","9.78",,
"2021-03-07T03:20:04.000+08:00","1520.24","438.22","61.37","0.32","3.41","0.78","69","7.68","11.2","10.68","1007.86","26.11"
"2021-03-07T03:20:04.375+08:00","1417.27","419.42","50.15","0","3.12","0.1",,"7.15","9.79","9.71",,
"2021-03-07T03:30:03.000+08:00","1573.84","454.65","64.82","0.21","2.65","0.67","69","7.86","11.05","10.54","1007.63","26.11"
"2021-03-07T03:30:03.759+08:00","1353.11","401.12","61.98","0.41","3.91","0.79",,"6.64","10.57","9.96",,
"2021-03-07T03:40:03.000+08:00","1486.05","436.44","60.84","0.44","2.14","0.58","69","7.79","10.91","10.26","1006.59","25.56"
"2021-03-07T03:40:03.921+08:00","1318.11","398.05","62.95","0.21","2.79","0.28",,"6.86","10.42","10.19",,
"2021-03-07T03:50:02.000+08:00","1574.37","451.6","53.21","0.19","1.82","0.51","69","8.16","10.95","10.42","1007.68","26.11"
"2021-03-07T03:50:02.935+08:00","1353.67","408.33","52.91","0","1.94","0.31",,"7.3","9.93","9.8",,
"2021-03-07T04:00:03.000+08:00","1556.79","445.23","66.52","1.43","5.64","1.84","69","7.45","12.52","11.32","1007.63","26.67"
"2021-03-07T04:00:03.607+08:00","1350.05","410.33","57.4","0.49","2.16","0.73",,"7.13","10.55","9.89",,
"2021-03-07T04:10:02.000+08:00","1679.02","485.45","71.02","0","2.84","0.98","69","8.89","12.45","11.96","1007.68","26.11"
"2021-03-07T04:10:02.731+08:00","1415.21","424.7","58.4","0.32","2.93","0.32",,"7.37","10.47","10.25",,
"2021-03-07T04:20:03.000+08:00","1691.48","495.21","63.48","0","1.71","0.19","69","8.96","11.94","11.71","1007.64","26.67"
"2021-03-07T04:20:03.256+08:00","1400.78","421.07","55.93","0.17","1.69","0.17",,"7.48","10.07","9.91",,
"2021-03-07T04:30:02.000+08:00","1703.94","495.94","70.55","0.55","4.71","1.39","69","8.43","13.24","12.12","1007.62","26.11"
"2021-03-07T04:30:02.860+08:00","1509.86","447","65.7","0.18","4.04","1.46",,"7.88","12.07","10.82",,
"2021-03-07T04:40:02.000+08:00","1730.95","497.35","68.85","0.25","3.65","0.73","69","8.85","12.65","11.96","1007.6","26.11"
"2021-03-07T04:40:03.054+08:00","1491.11","443.91","56.28","0","2","0.26",,"7.62","10.64","10.4",,
"2021-03-07T04:50:03.000+08:00","1747.5","502.77","66.79","0.32","1.93","0.82","69","8.95","12.41","11.96","1007.62","26.11"
"2021-03-07T04:50:03.112+08:00","1540.84","462.86","60.75","0","1.51","0.19",,"7.98","11.25","11.14",,
"2021-03-07T05:00:04.000+08:00","2004.67","585.06","72.19","0.87","4.28","1.43","69","10.63","15.3","14.17","1007.56","26.11"
"2021-03-07T05:00:05.057+08:00","1704.15","517.77","64.33","0.32","1.95","0.45",,"9.38","12.7","12.37",,
"2021-03-07T05:10:03.000+08:00","2024.49","590","76.53","0","3.55","0.83","69","10.72","14.87","14","1007.73","26.11"
"2021-03-07T05:10:03.707+08:00","1680.4","516.48","67.6","0","3.4","0.42",,"8.65","12.57","12.32",,
"2021-03-07T05:20:03.000+08:00","2070.05","594.78","92.45","0.26","4.93","0.93","69","10.48","15.72","14.88","1007.81","26.11"
"2021-03-07T05:20:04.054+08:00","1940.46","587.34","71.46","0.62","3.29","0.89",,"10.57","14.8","14.12",,
"2021-03-07T05:30:04.000+08:00","2170.58","626.41","91.25","0.64","5.9","2.42","69","11.36","16.9","15.36","1007.92","26.11"
"2021-03-07T05:30:04.120+08:00","1895.94","564.98","84.69","0.04","4.3","0.46",,"10.04","14.8","14.44",,
"2021-03-07T05:40:03.000+08:00","2138.71","624.39","80.98","0.45","3.29","0.57","69","11.24","15.84","15.25","1008.1","26.11"
"2021-03-07T05:40:03.123+08:00","1964.89","592.88","81.19","0.42","4.4","1.32",,"11.14","15.88","14.91",,
"2021-03-07T05:50:03.000+08:00","2139.61","619.11","89.37","0.67","4.59","1.72","69","10.98","16.65","15.46","1008.09","26.11"
"2021-03-07T05:50:03.659+08:00","1906.64","582.69","82.55","0.69","5","0.95",,"10.4","15.6","14.95",,
"2021-03-07T06:00:04.000+08:00","2175.48","621.11","93.55","0.23","6.41","1.73","69","11.2","17.29","15.66","1007.15","25.56"
"2021-03-07T06:00:04.802+08:00","1914.42","575.28","79.51","0","3.89","0.4",,"10.11","14.89","14.61",,
"2021-03-07T06:10:03.000+08:00","2147.73","607.16","82.24","0.38","8.02","1.47","68","11.04","16.76","15.27","1008.23","26.11"
"2021-03-07T06:10:03.528+08:00","1910.02","571.89","71.67","0.24","3.8","0.24",,"10.2","14.27","14.11",,
"2021-03-07T06:20:05.000+08:00","1952.44","564.13","84.28","0.59","5.91","1.78","68","9.96","15.41","13.94","1008.25","26.11"
"2021-03-07T06:20:05.155+08:00","1715.63","518.88","73.39","0","2.6","0.21",,"9.19","12.84","12.74",,
"2021-03-07T06:30:02.000+08:00","2070.7","602.7","77.12","0.71","5.84","0.98","68","10.93","15.71","14.96","1008.43","26.11"
"2021-03-07T06:30:02.526+08:00","1845","560.95","74.83","0.21","3.03","0.28",,"9.91","13.69","13.47",,
"2021-03-07T06:40:02.000+08:00","2241.21","651.96","89.98","1","3.4","1.58","68","11.88","16.7","15.67","1008.42","26.11"
"2021-03-07T06:40:02.682+08:00","1898.72","573.43","82.42","0.57","3.45","0.79",,"10.09","15","14.42",,
"2021-03-07T06:50:02.000+08:00","2245.82","654.29","87.75","0.75","5.09","2.8","68","12.12","17.62","15.73","1008.49","26.11"
"2021-03-07T06:50:02.851+08:00","1942.91","587.72","87.21","0.24","4.83","0.47",,"10.72","15.5","15.28",,
"2021-03-07T07:00:03.000+08:00","2118.28","620.17","92.41","0.76","5.74","2.22","69","11.13","17.35","15.8","1008.57","26.11"
"2021-03-07T07:00:04.042+08:00","1838.35","560.33","80.11","0","2.22","0.45",,"10.11","14.16","13.87",,
"2021-03-07T07:10:03.000+08:00","2291.68","663.09","87.73","0.5","4.79","1.38","69","12.2","17.34","16.04","1008.62","26.11"
"2021-03-07T07:10:03.113+08:00","2034.64","604.96","98","0.25","6.23","1.38",,"10.59","16.55","15.7",,
"2021-03-07T07:20:03.000+08:00","2601.93","755.93","97.6","0.45","5.04","1.33","69","13.82","20.18","19.33","1008.81","26.11"
"2021-03-07T07:20:03.444+08:00","2196.17","667.33","90.96","0.44","4.78","0.91",,"12.69","18.04","17.2",,
"2021-03-07T07:30:03.000+08:00","2615.84","768.07","100.44","0","3.18","1.02","69","14.51","19.23","18.6","1008.98","26.11"
"2021-03-07T07:30:03.259+08:00","2275.87","687.49","92.75","0.43","5.21","0.47",,"12.68","17.57","17.19",,
"2021-03-07T07:40:03.000+08:00","2714.1","782.94","106.5","0.04","5.48","0.5","69","14.6","20.3","19.84","1009.29","26.11"
"2021-03-07T07:40:03.353+08:00","2428.82","728.61","105.04","0.54","6.46","1.64",,"13.11","19.5","18.48",,
"2021-03-07T07:50:03.000+08:00","2542.47","723.91","106.66","0.89","7.11","1.32","69","13.19","19.96","18.7","1009.44","26.11"
"2021-03-07T07:50:03.334+08:00","2220.98","671.53","96","0.29","3.6","0.43",,"12.24","17.21","16.86",,
"2021-03-07T08:00:04.000+08:00","2448.36","703.58","101.47","1.08","5.73","1.73","69","12.81","19.22","18.1","1009.65","26.67"
"2021-03-07T08:00:04.813+08:00","2121.44","640.93","86.49","0.44","5.51","1.33",,"11.51","16.6","15.85",,
"2021-03-07T08:10:03.000+08:00","2283.21","660.88","93.18","0.19","3.67","0.49","69","12.4","16.86","16.18","1009.72","26.67"
"2021-03-07T08:10:03.308+08:00","2039.95","623.58","94.76","0.44","4.58","0.98",,"11.13","16.62","15.84",,
"2021-03-07T08:20:03.000+08:00","2064.75","600.12","65.98","0.07","1.46","0.16","68","10.79","13.98","13.88","1009.87","26.67"
"2021-03-07T08:20:03.652+08:00","1793.42","548.37","70.11","0.25","2.93","0.25",,"10.09","13.4","13.16",,
"2021-03-07T08:30:03.000+08:00","1978.42","574.11","72.65","0.49","3.79","1.18","67","10.39","14.72","13.79","1009.92","26.67"
"2021-03-07T08:30:03.509+08:00","1697.11","513.06","72.67","0.41","2.3","0.41",,"9.31","12.87","12.57",,
"2021-03-07T08:40:03.000+08:00","1867.53","543.72","77.72","0.7","3.77","1.7","67","9.56","14.46","13.26","1010.01","26.67"
"2021-03-07T08:40:03.636+08:00","1745.94","518.67","69.87","0.19","3.67","0.57",,"8.98","13.35","12.8",,
"2021-03-07T08:50:03.000+08:00","1875.75","547.18","72.75","0.73","5.34","1.62","67","9.98","14.95","13.62","1010.12","26.67"
"2021-03-07T08:50:04.061+08:00","1568.46","468.86","51.32","0","2.3","0.41",,"7.93","10.68","10.27",,
"2021-03-07T09:00:05.000+08:00","1509.45","431.77","61.85","0.49","2.47","1.23","66","7.15","11.06","10.09","1010.19","27.22"
"2021-03-07T09:00:05.669+08:00","1352.89","402.77","37.72","0","2.61","0.63",,"6.75","9.18","8.86",,
"2021-03-07T09:10:03.000+08:00","1474.82","428.04","55.94","0.53","4.41","1.49","65","7.37","11.24","10.02","1010.36","27.22"
"2021-03-07T09:10:03.306+08:00","1327.07","397.86","61.7","0.54","4.29","0.54",,"6.38","10.36","9.88",,
"2021-03-07T09:20:02.000+08:00","1475.89","430.06","54.26","0.72","2.58","1","65","7.62","10.87","9.98","1010.56","27.78"
"2021-03-07T09:20:03.053+08:00","1337.17","403.74","51.1","0","2.29","0.05",,"6.86","9.38","9.29",,
"2021-03-07T09:30:02.000+08:00","1574.42","461.3","57.02","0.82","3.33","1","64","8.21","11.54","10.89","1010.72","27.78"
"2021-03-07T09:30:02.872+08:00","1271.72","375.19","42.13","0.28","2.57","0.74",,"6.04","8.76","8.22",,
"2021-03-07T09:40:02.000+08:00","1431.17","414.83","55.23","0.4","2.88","1.06","63","7.06","10.63","9.62","1010.76","27.78"
"2021-03-07T09:40:03.017+08:00","1410.05","412","54.12","0.74","3.75","0.93",,"6.91","10.19","9.42",,
"2021-03-07T09:50:02.000+08:00","1210.06","344.24","46.67","0.7","3.22","1.28","62","5.94","8.78","7.93","1010.88","27.78"
"2021-03-07T09:50:02.978+08:00","1159","344.46","39.96","0.25","1.96","0.25",,"5.67","7.82","7.63",,
"2021-03-07T10:00:03.000+08:00","1219.61","354.3","40.41","1.23","4.25","1.39","60","5.88","9.04","8.04","1010.96","28.33"
"2021-03-07T10:00:03.679+08:00","1144.95","344.25","36.19","0.3","1.39","0.51",,"6.07","7.91","7.54",,
"2021-03-07T10:10:02.000+08:00","1231.61","345.95","41.23","0.29","2.71","1.32","59","6.05","8.68","7.86","1010.94","28.33"
"2021-03-07T10:10:03.039+08:00","1085.51","324.58","39.65","0.47","0.73","0.47",,"5.38","7.62","7.24",,
"2021-03-07T10:20:03.000+08:00","1274.84","363.58","36.49","0.25","2.28","0.7","58","6.12","8.28","7.91","1011.01","28.89"
"2021-03-07T10:20:03.349+08:00","1127.11","345.59","37.22","0","1.65","0.46",,"5.87","7.8","7.48",,
"2021-03-07T10:30:02.000+08:00","1306.33","369.11","37.8","0.46","2.72","0.7","57","6.31","8.91","8.28","1011.1","28.89"
"2021-03-07T10:30:03.064+08:00","1189.12","356.54","41.38","0.25","2.64","0.41",,"5.82","8.29","8.02",,
"2021-03-07T10:40:03.000+08:00","1453.14","414.98","50.62","0.38","2.19","1.17","57","6.81","9.83","9.07","1011.15","28.89"
"2021-03-07T10:40:03.460+08:00","1240.94","368.5","43.81","0.87","2.13","1.48",,"6.22","8.87","7.87",,
"2021-03-07T10:50:03.000+08:00","1529.14","440.79","46.82","0.25","2.96","1.25","57","7.68","10.52","9.54","1011.16","29.44"
"2021-03-07T10:50:03.447+08:00","1326.17","393.94","40.69","0.28","2.26","0.56",,"6.83","9.11","8.76",,
"2021-03-07T11:00:04.000+08:00","1501.34","432.84","51.46","0.2","3.57","0.77","56","8.21","10.88","10.34","1011.13","29.44"
"2021-03-07T11:00:04.364+08:00","1368","404.41","43.3","0.25","1.86","0.68",,"7.02","9.3","8.89",,
"2021-03-07T11:10:03.000+08:00","1423.47","408.4","50.32","0.4","1.62","0.83","56","7.34","10","9.25","1011.11","29.44"
"2021-03-07T11:10:03.567+08:00","1392.83","417.74","54.59","0","3.02","0.21",,"7.45","10.17","10.03",,
"2021-03-07T11:20:03.000+08:00","1650.22","482.96","55.57","0.69","2.15","0.85","56","8.67","11.74","11.02","1011","29.44"
"2021-03-07T11:20:04.134+08:00","1507.21","451.19","55.61","0.21","2.02","0.61",,"7.91","10.98","10.47",,
"2021-03-07T11:30:03.000+08:00","1845.58","516.14","64.61","0.33","2.72","0.74","55","9.44","12.68","12.02","1010.97","30"
"2021-03-07T11:30:03.523+08:00","1517.84","455.38","54.05","0.43","2.83","1.14",,"8.19","11.43","10.64",,
"2021-03-07T11:40:03.000+08:00","1591.23","457.25","57.04","0.77","3.18","0.8","54","8.11","11.36","10.8","1010.91","30"
"2021-03-07T11:40:03.850+08:00","1485.63","444.28","60.46","0.21","1.37","0.21",,"8.05","10.82","10.61",,
"2021-03-07T11:50:02.000+08:00","1734.28","496.83","51.78","0","1.74","0.78","55","9.06","11.7","11.22","1010.78","30"
"2021-03-07T11:50:02.978+08:00","1572.66","475.73","63.83","0","2.71","0",,"8.58","12.02","12.02",,
"2021-03-07T12:00:03.000+08:00","1678.91","485.8","58.8","0.51","2.75","0.75","55","8.87","12.09","11.31","1010.65","30"
"2021-03-07T12:00:03.956+08:00","1549.5","449.93","44.48","0","1.93","0",,"8.07","10.14","10.14",,
"2021-03-07T12:10:02.000+08:00","2061.05","597.16","65.52","0.55","3.47","1.24","55","10.76","14.79","13.88","1010.43","30"
"2021-03-07T12:10:02.860+08:00","1886.11","562.61","73.06","0","1.26","0.3",,"10.22","13.02","12.94",,
"2021-03-07T12:20:03.000+08:00","2297.43","649.78","66.66","0.47","2.52","0.74","57","12.1","15.69","15.02","1010.41","29.44"
"2021-03-07T12:20:03.544+08:00","1967.51","590.95","64.55","0","2.33","0.42",,"10.69","13.91","13.64",,
"2021-03-07T12:30:03.000+08:00","2447.14","716","78.7","1.05","3.02","1.05","60","13.34","17.59","16.77","1010.34","29.44"
"2021-03-07T12:30:03.571+08:00","2175.06","652.85","78.48","0.61","3.17","0.61",,"11.65","16","15.41",,
"2021-03-07T12:40:02.000+08:00","2128.16","614.04","69.11","0.44","2.05","0.77","61","11.53","15.04","14.49","1010.25","28.89"
"2021-03-07T12:40:03.054+08:00","1850.49","550.58","60.49","0.26","2.38","0.45",,"9.94","13.19","13.09",,
"2021-03-07T12:50:03.000+08:00","2290.61","653.44","81.43","0.7","3.93","1.09","61","11.61","16.22","15.35","1010.15","28.33"
"2021-03-07T12:50:03.349+08:00","2011.12","605.86","65.04","0.2","1.89","0.46",,"11.25","14.54","14.14",,
"2021-03-07T13:00:07.000+08:00","2221.6","640.88","69.98","0.5","1.86","0.59","62","12.21","15.91","15.29","1009.82","28.33"
"2021-03-07T13:00:07.877+08:00","2050.89","612.02","68.15","0.2","4.09","0.39",,"11.26","14.98","14.67",,
"2021-03-07T13:10:03.000+08:00","2172.96","611.66","70.45","0.61","3.64","0.75","62","11.25","15.16","14.55","1009.78","28.33"
"2021-03-07T13:10:03.315+08:00","1833.72","552.62","69.59","0.53","2.41","0.98",,"9.9","13.59","12.78",,
"2021-03-07T13:20:03.000+08:00","2007.83","575.91","66.87","0.65","4.43","1.06","62","10.22","14.37","13.67","1009.68","28.33"
"2021-03-07T13:20:03.643+08:00","1759.45","532.24","73.83","0.43","2.22","0.9",,"9.31","13.21","12.67",,
"2021-03-07T13:30:03.000+08:00","1883.32","517.23","63.05","0.33","4.35","1.32","63","9.11","13","11.84","1009.64","27.78"
"2021-03-07T13:30:03.362+08:00","1567.63","472.02","61.07","0.65","2.18","0.65",,"8.23","11.74","11.23",,
"2021-03-07T13:40:03.000+08:00","1850.16","521.84","61.77","0.3","3.72","1.39","65","9.11","13.4","12.16","1009.29","27.22"
"2021-03-07T13:40:03.644+08:00","1646.12","492.03","53.41","0.48","3.98","1.03",,"8.71","11.79","11.16",,
"2021-03-07T13:50:03.000+08:00","1296.79","366.16","44.58","0.54","3.02","0.89","66","6.53","9.47","8.65","1008.97","27.22"
"2021-03-07T13:50:03.449+08:00","1174.95","348.09","41.26","0","2.39","0",,"5.88","7.72","7.72",,
"2021-03-07T14:00:04.000+08:00","1855.69","522.98","59.65","0.78","5.13","1.05","68","9.55","13.55","12.65","1008.96","26.67"
"2021-03-07T14:00:04.105+08:00","1537.9","455.1","51.85","0.23","3.38","0.23",,"8.03","10.75","10.42",,
"2021-03-07T14:10:03.000+08:00","1533.65","429.71","45.51","0.38","4.2","0.69","69","7.24","10.18","9.64","1008.77","26.67"
"2021-03-07T14:10:03.783+08:00","1368.1","399.09","39.34","0.09","1.84","0.09",,"6.4","8.78","8.62",,
"2021-03-07T14:20:03.000+08:00","1837.04","518.18","69.58","1.2","7.82","2.29","70","9.05","14.49","12.78","1009.01","26.11"
"2021-03-07T14:20:04.070+08:00","1708.25","502.09","55.44","0.09","2.24","0.09",,"8.93","11.73","11.67",,
"2021-03-07T14:30:02.000+08:00","1122.47","318.91","51.76","0.97","5.97","2.5","72","4.9","9.53","7.79","1009.07","26.11"
"2021-03-07T14:30:03.059+08:00","1000.85","299.82","43.62","0.05","4.18","0.45",,"4.51","7.49","7.25",,
"2021-03-07T14:40:02.000+08:00","1053.6","309.36","53.67","0.69","6.31","1.44","73","4.8","9.45","8.35","1008.89","25.56"
"2021-03-07T14:40:02.937+08:00","957.53","285.68","46.32","0.39","4.39","0.89",,"4.47","7.84","7.11",,
"2021-03-07T14:50:03.000+08:00","1281.87","374.27","62.15","0.95","4.51","1.4","73","6.16","10.69","9.49","1008.91","25.56"
"2021-03-07T14:50:03.220+08:00","1173.56","349.78","55.17","0.85","3.35","1.39",,"5.57","9.56","8.65",,
"2021-03-07T15:00:03.000+08:00","1243.77","356.3","57.52","0.96","5.27","1.93","73","5.73","10.05","8.68","1009.02","25.56"
