"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-22T09:34:10.144+08:00","10","true","10","9","10","79","11",,,"9","9.433","68","11","286"
"2021-03-22T09:49:32.783+08:00","10","true","11","9","10","77","11",,,"9","13.622","68","11","287"
"2021-03-22T10:04:50.760+08:00","10","true","10","9","10","76","11",,,"9","8.534","68","11","288"
"2021-03-22T10:20:08.764+08:00","10","true","10","9","10","75","11",,,"9","6.77","68","10","289"
"2021-03-22T10:35:28.328+08:00","10","true","10","9","10","82","11",,,"9","5.422","68","11","290"
"2021-03-22T10:50:47.352+08:00","10","true","10","9","10","82","11",,,"9","6.609","68","10","291"
"2021-03-22T11:06:04.396+08:00","10","true","10","9","10","77","11",,,"9","7.237","68","10","292"
"2021-03-22T11:21:18.305+08:00","10","true","10","9","10","79","11",,,"9","5.583","68","10","293"
"2021-03-22T11:36:33.728+08:00","10","true","11","9","10","76","11",,,"9","8.708","68","9","294"
"2021-03-22T11:51:56.520+08:00","10","true","10","11","10","82","11",,,"9","6.57","68","11","295"
"2021-03-22T12:07:15.508+08:00","10","true","10","9","10","77","11",,,"9","5.316","68","11","296"
"2021-03-22T12:22:33.035+08:00","10","true","10","9","10","78","11","1.297625","103.77129333333333","9","5.355","68","11","297"
"2021-03-22T12:58:19.856+08:00","10","true","10","9","10","83","11",,,"9","6.918","69","11","298"
"2021-03-22T13:15:11.151+08:00","10","true","10","9","10","85","11",,,"9","16.331","69","11","299"
"2021-03-22T13:30:24.128+08:00","10","true","10","9","10","82","11",,,"9","5.613","69","11","300"
"2021-03-22T13:45:38.497+08:00","10","true","10","9","9","80","11",,,"9","7.137","69","11","301"
"2021-03-22T14:00:55.647+08:00","10","true","10","9","10","86","11",,,"9","4.431","69","11","302"
"2021-03-22T14:16:11.543+08:00","10","true","10","9","10","85","11",,,"9","5.293","69","10","303"
"2021-03-22T14:31:28.005+08:00","10","true","10","9","9","76","11",,,"9","5.701","69","11","304"
"2021-03-22T14:46:41.897+08:00","10","true","10","9","10","80","11",,,"9","6.27","69","11","305"
"2021-03-22T15:01:54.456+08:00","10","true","10","9","10","74","11",,,"9","5.363","69","10","306"
"2021-03-22T15:17:08.036+08:00","11","true","11","9","10","73","11",,,"9","5.952","69","11","307"
"2021-03-22T15:32:22.224+08:00","10","true","11","9","10","73","11",,,"9","6.702","69","10","308"
"2021-03-22T15:47:34.448+08:00","11","true","10","9","10","74","11",,,"9","5.886","69","9","309"
"2021-03-22T16:03:00.414+08:00","10","true","10","9","10","80","11",,,"9","6.135","69","11","310"
"2021-03-29T17:08:52.450+08:00","10","true","10","9","9","133","11",,,"9","6.983","68","11","311"
"2021-03-29T17:24:08.321+08:00","10","true","10","9","9","79","11",,,"9","8.742","68","11","312"
"2021-03-30T07:45:30.010+08:00","10","true","11","10","9","119","11",,,"10","9.101","68","11","313"
"2021-03-30T08:00:56.190+08:00","10","true","10","10","9","77","11",,,"9","6.9","68","11","314"
"2021-03-30T08:16:12.785+08:00","10","true","10","10","10","78","11",,,"9","6.067","68","11","315"
"2021-03-30T08:31:28.732+08:00","10","true","10","10","10","87","11",,,"9","7.086","68","11","316"
"2021-03-30T08:46:41.392+08:00","10","true","10","9","10","78","11",,,"9","6.127","68","10","317"
"2021-03-30T09:02:06.334+08:00","10","true","10","9","10","77","11",,,"9","6.862","68","10","318"
"2021-03-30T09:17:24.933+08:00","10","true","11","9","10","86","9",,,"9","6.028","68","10","319"
"2021-03-30T09:32:42.964+08:00","10","true","11","10","10","73","11",,,"9","6.524","68","10","320"
"2021-03-30T09:47:54.403+08:00","10","true","10","10","10","72","11",,,"9","5.092","68","10","321"
"2021-03-30T10:03:03.257+08:00","10","true","10","10","10","84","11",,,"9","4.861","70","10","322"
"2021-03-30T10:18:09.116+08:00","10","true","10","10","10","78","11",,,"9","4.643","69","10","323"
"2021-03-30T10:33:22.025+08:00","10","true","10","10","10","74","11",,,"9","6.842","69","11","324"
"2021-03-30T10:48:37.816+08:00","10","true","10","10","10","75","11",,,"9","6.854","69","11","325"
"2021-03-30T11:03:41.711+08:00","10","true","10","10","10","68","11",,,"9","6.554","68","11","326"
"2021-03-30T11:18:54.624+08:00","10","true","10","10","10","64","11",,,"9","17.448","67","11","327"
"2021-03-30T11:33:55.865+08:00","10","true","10","10","10","75","11",,,"9","5.444","67","11","328"
"2021-03-30T11:49:03.388+08:00","10","true","11","9","10","70","11",,,"9","5.958","67","10","329"
"2021-04-01T12:59:54.233+08:00","10","true","11","9","9","91","11",,,"10","7.651","67","11","330"
"2021-04-01T13:15:10.840+08:00","10","true","10","9","9","83","11",,,"9","5.993","67","11","331"
"2021-04-01T13:30:18.795+08:00","10","true","10","9","10","74","11",,,"9","6.131","67","11","332"
"2021-04-01T13:45:32.831+08:00","10","true","10","9","10","79","11",,,"9","6.125","67","11","333"
"2021-04-01T14:00:48.180+08:00","10","true","10","9","10","81","11",,,"9","5.087","67","11","334"
"2021-04-01T14:16:02.312+08:00","10","true","10","9","9","107","11",,,"9","5.319","67","11","335"
"2021-04-01T14:31:20.912+08:00","10","true","10","9","10","80","11",,,"9","4.952","67","11","336"
"2021-04-01T14:46:30.661+08:00","10","true","10","9","9","74","11",,,"9","5.074","67","11","337"
"2021-04-01T15:01:41.288+08:00","10","true","10","9","10","76","11",,,"9","8.366","67","11","338"
"2021-04-01T15:16:51.780+08:00","10","true","10","9","10","76","11",,,"9","6.589","67","11","339"
"2021-04-01T15:32:06.992+08:00","10","true","10","9","10","68","11",,,"9","3.7","67","11","340"
"2021-04-01T15:47:14.971+08:00","10","true","10","9","9","79","11",,,"9","5.051","67","11","341"
"2021-04-01T16:02:22.115+08:00","10","true","10","9","10","70","11",,,"9","4.637","67","10","342"
"2021-04-01T16:17:32.676+08:00","10","true","10","9","10","73","11",,,"9","4.887","67","10","343"
"2021-04-01T16:32:45.428+08:00","10","true","10","9","10","61","11",,,"9","5.721","67","10","344"
"2021-04-01T16:47:57.701+08:00","10","true","10","9","10","65","11",,,"9","3.993","67","10","345"
"2021-04-01T17:03:11.628+08:00","10","true","10","9","10","65","11",,,"9","4.433","67","10","346"
"2021-04-01T17:18:20.500+08:00","10","true","10","9","10","67","11",,,"9","8.024","67","10","347"
"2021-04-01T17:33:31.109+08:00","10","true","10","9","10","65","11",,,"9","18.229","66","11","348"
"2021-04-01T17:48:41.219+08:00","10","true","10","9","10","69","11",,,"9","11.534","66","9","349"
"2021-04-01T18:03:54.423+08:00","10","true","10","9","10","69","11",,,"9","4.482","66","11","350"
