time,space_id,faculty_name,fitbit.air-vel,fitbit.bodyPresence,fitbit.change,fitbit.clothing,fitbit.comfort,fitbit.heartRate,fitbit.indoorOutdoor,fitbit.lat,fitbit.lon,fitbit.met,fitbit.responseSpeed,fitbit.restingHR,fitbit.thermal,fitbit.voteLog,Ambient Temp(℃),Skin Temp(℃),Steerpath.Accuracy,Steerpath.Floor,Steerpath.Latitude,Steerpath.Longitude,Steerpath.Space,fitbit_api.HR,fitbit_api.Steps,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%),VAV2-3|Temp at space_id: 201,VAV2-4|Temp at space_id: 201,VAV2-5|Temp at space_id: 201,VAV2-6|Temp at space_id: 201,VAV2-18|Temp at space_id: 202,VAV2-20|Temp at space_id: 203,VAV2-7N8|Temp at space_id: 204,VAV2-9N27|Temp at space_id: 204,VAV2-22|Temp at space_id: 206,VAV2-17|Temp at space_id: 207,VAV2-16|Temp at space_id: 207,VAV2-12|Temp at space_id: 208,score,temp(°C),humid,co2,voc,pm25,light,noise,device_uuid,senSING.humidity,senSING.light,senSING.noise,senSING.temperature,purpleair.0.3_um_count,purpleair.0.5_um_count,purpleair.1.0_um_count,purpleair.10.0_um_count,purpleair.2.5_um_count,purpleair.5.0_um_count,purpleair.humidity,purpleair.pm1.0,purpleair.pm10.0,purpleair.pm2.5,purpleair.pressure,purpleair.temperature,user_id,Year of birth (for example 1995),Sex,Height (cm),Weight (kg),Shoulder width (cm),How long have you been in Singapore (in years)?,Can you say that you are used to the weather in Singapore?,Can you say that you are satisfied with the weather in this city (outdoor weather conditions)?,Do you suffer from sweating in Singapore?,Do you enjoy being outdoor in Singapore?,What is your estimation of your time (hours) spent outdoor (per day) during the weekdays? (for example 2 hrs),What is your estimation of your time (hours) spent outdoor (per day) during the weekend? (for example 4 hrs),Do you seem to be aware of subtleties in your environment? ,"Are you easily overwhelmed by things like bright lights, strong smells, coarse fabrics, or sirens close by?","Do you have a rich, complex inner life?",Do you get rattled when you have a lot to do in a short amount of time?,Are you deeply moved by the arts or music?,Are you annoyed when people try to get you to do too many things at once?,Do you make a point to avoid violent movies and TV shows?,Do you find it unpleasant to have a lot going on at once?,Do changes in your life shake you up?,"Do you notice and enjoy delicate or fine scents, tastes, sounds, works of art?","Are you bothered by intense stimuli, like loud noises or chaotic scenes?","When you must compete or be observed while performing a task, do you become so nervous or shaky that you do much worse than you would otherwise?",In most ways my life is close to my ideal,The conditions of my life are excellent,I am satisfied with my life,So far I have gotten the important things I want in life,"If I could live my life over, I would change almost nothing","Extraverted, enthusiastic","Critical, quarrelsome","Dependable, self-disciplined","Anxious, easily upset","Open to new experience, complex","Reserved, quiet","Sympathetic, warm","Disorganized, careless","Calm, emotionally stable","Conventional, unreactive"
2021-03-19 12:13:00+08:00,125,SDE1,10,True,10,10,9.0,83,11,1.2970516666666667,103.77058,9,10.028,63,11,1351.0,26.625,32.25,1.25,4,1.2970723521693626,103.77059109424704,,83.25,0.0,,,335.519989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.12,793.92,140.94,0.51,9.65,1.45,,3.31,6.12,5.71,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-19 13:25:00+08:00,125,SDE1,10,True,10,10,10.0,95,11,1.2970533333333334,103.77058166666669,9,7.771,63,11,1352.0,26.688,33.0,4.75,4,1.2970752108787351,103.77058617546038,,93.0,0.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.0,946.21,168.96,0.36,11.18,3.14,,4.39,7.71,7.12,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 09:31:00+08:00,20,SDE4,11,True,11,11,9.0,90,11,1.2969466666666667,103.77017833333332,10,8.932,63,11,1353.0,29.875,33.375,3.75,2,1.296947187039482,103.77012342465396,,92.4,0.0,,,,,,,,,,,,,,,,,,,,,,,80.1,27.2,63.8,445.6,43.0,4.1,301.2,52.8,awair-omni_2047,,,,,1943.78,579.83,88.65,0.0,2.15,0.19,,10.04,15.69,15.5,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 10:59:00+08:00,20,SDE4,11,True,10,11,9.0,75,11,1.2967516666666667,103.77020166666668,9,6.956,63,11,1354.0,28.188,31.625,1.75,2,1.296949447953479,103.77010545374884,,73.2,0.0,,,,,,,,,,,,,,,,,,,,,,,82.3,27.2,62.0,442.9,48.3,3.5,409.8,54.5,awair-omni_2047,,,,,1630.44,481.85,54.5,0.22,2.65,1.04,,8.07,11.67,11.07,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 14:32:00+08:00,20,SDE4,11,True,11,11,9.0,113,11,1.29696,103.77016833333332,10,8.239,64,11,1355.0,32.125,33.875,2.5,2,1.296947187039482,103.77010545374884,,113.5,0.0,,,,,,,,,,,,,,,,,,,,,,,83.0,27.8,60.0,510.5,191.8,4.3,894.5,54.7,awair-omni_2047,,,,,3008.6,888.42,126.53,0.0,6.38,2.53,,16.08,24.47,22.91,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 15:50:00+08:00,20,SDE4,11,True,10,11,9.0,84,11,1.2969566666666663,103.77017166666668,9,7.912,64,11,1356.0,29.938,33.5,6.25,2,1.2969539697814734,103.7701032073857,,80.0909090909091,0.0,,,,,,,,,,,,,,,,,,,,,,,82.0,27.9,59.7,541.2,166.0,3.5,819.9,54.7,awair-omni_2047,,,,,1542.75,453.15,61.5,0.0,2.63,1.12,,7.73,11.92,11.15,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 16:50:00+08:00,0,SDE4,11,True,10,11,9.0,78,9,1.2969266666666668,103.77019166666666,9,6.36,64,11,1357.0,30.25,33.062,8.25,3,1.2968951860175488,103.77019081554808,,79.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.27,595.32,87.5,0.0,4.36,0.18,46.0,11.12,16.5,16.11,1003.82,32.22,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 17:50:00+08:00,20,SDE4,11,True,10,11,,79,11,1.2968916666666668,103.770145,9,2936.349,64,11,1358.0,30.062,33.438,4.75,2,1.296944077866904,103.77014139555904,,73.33333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,82.7,28.2,58.6,515.3,224.2,3.5,1404.4,56.3,awair-omni_2047,,,,,1712.08,494.92,61.71,0.0,3.24,1.0,47.0,8.95,12.51,11.81,1004.42,31.67,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 18:20:00+08:00,20,SDE4,11,True,10,11,9.0,73,11,1.29691,103.770165,9,7.261,64,11,1359.0,29.875,33.062,6.25,2,1.296954914577949,103.77015852407796,,65.9,0.0,,,,,,,,,,,,,,,,,,,,,,,80.8,28.6,60.5,526.9,253.1,3.5,630.2,56.3,awair-omni_2047,,,,,1306.78,395.48,55.96,0.0,2.85,0.52,,6.83,10.33,10.0,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 19:01:00+08:00,20,SDE4,11,True,10,11,,68,11,1.296911666666667,103.770195,9,11.888,64,11,1360.0,30.625,33.25,8.25,2,1.296951789503659,103.7701684092688,,68.5,0.0,,,,,,,,,,,,,,,,,,,,,,,78.0,28.8,61.0,586.0,258.0,4.1,347.1,56.1,awair-omni_2047,,,,,1720.55,498.98,59.04,0.0,2.43,0.02,49.0,8.98,11.61,11.61,1005.61,31.11,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-22 20:05:00+08:00,24,SDE4,11,True,10,11,9.0,67,11,1.296915,103.77016666666668,9,8.314,64,11,1361.0,30.812,33.25,9.25,2,1.2969350342109156,103.77027842371048,,67.57142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.02,289.23,37.06,0.0,3.15,0.66,,4.72,7.38,6.83,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 09:15:00+08:00,20,SDE4,11,True,11,10,9.0,81,11,1.2969316666666666,103.77017666666669,10,6.286,64,11,1362.0,28.062,32.5,2.0,2,1.2969404042974908,103.77011219283824,,88.27272727272727,0.0,,,,,,,,,,,,,,,,,,,,,,,80.1,27.2,63.0,445.0,177.2,4.9,348.5,56.0,awair-omni_2047,,,,,2400.26,714.86,126.79,0.09,6.54,1.88,,13.04,21.82,20.32,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 10:50:00+08:00,20,SDE4,11,True,10,11,10.0,66,11,1.2969183333333334,103.77016833333332,9,8.267,64,10,1363.0,27.812,31.625,2.25,2,1.2969333389412498,103.77012567101708,,63.714285714285715,0.0,,,,,,,,,,,,,,,,,,,,,,,82.0,27.1,61.6,435.1,194.0,2.2,482.9,55.6,awair-omni_2047,,,,,1478.64,433.55,59.95,0.24,4.52,1.62,50.0,7.69,12.14,11.17,1008.41,30.56,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 11:17:00+08:00,20,SDE4,11,True,10,10,,67,11,1.2969466666666667,103.77018666666666,9,959.587,64,10,1364.0,28.625,31.375,10.5,2,1.2969630134374617,103.77011219283824,,85.66666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,82.2,27.2,61.2,435.4,194.4,2.2,425.4,55.7,awair-omni_2047,,,,,1272.11,386.17,52.41,0.0,3.46,0.22,,6.56,10.11,9.91,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 12:50:00+08:00,121,SDE1,10,True,11,10,10.0,63,11,1.2974683333333332,103.77073,9,6.546,63,11,1365.0,28.438,32.75,10.5,4,1.2973831534360478,103.77075237540556,,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.56,383.43,65.96,0.0,4.41,1.15,,0.69,2.09,1.91,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 13:46:00+08:00,138,SDE1,10,True,11,10,,64,9,1.2965316666666666,103.76991833333334,9,2712.965,63,10,1366.0,29.438,33.062,8.25,4,1.2973114763914315,103.770793784029,,125.58333333333333,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.03,475.56,51.31,0.0,3.1,0.24,62.0,8.46,11.49,11.19,1006.17,28.33,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 14:17:00+08:00,106,SDE1,11,True,11,10,10.0,91,9,1.2969283333333332,103.77016833333332,10,6.224,63,10,1367.0,29.312,33.75,3.75,2,1.2975378498032968,103.770498567298,,89.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.36,365.42,61.82,0.0,3.71,0.0,,0.89,2.09,2.09,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 15:01:00+08:00,-1,,11,True,10,10,,94,11,1.2968816666666667,103.77017166666668,9,17.94,63,10,1368.0,29.25,35.438,20.0,6,1.2972124907504965,103.77072183020974,,93.42857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 16:50:00+08:00,-1,,11,True,10,10,10.0,67,11,1.2969583333333334,103.7702,9,8.493,63,10,1369.0,28.375,32.688,72.5,6,1.2972120000252765,103.77071965344868,,69.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 17:50:00+08:00,-1,,11,True,10,10,,71,11,1.296915,103.770165,9,2927.76,63,10,1370.0,27.688,31.688,29.5,6,1.2972018220625725,103.77070449109426,,65.44444444444444,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-23 19:01:00+08:00,-1,,11,True,10,10,,61,11,1.2969533333333334,103.77019333333334,9,9.625,63,10,1371.0,28.812,32.562,20.0,6,1.2972350492602298,103.77076316454496,,61.166666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 09:03:00+08:00,125,SDE1,10,True,11,10,9.0,85,11,1.2968483333333334,103.77068,10,5.702,62,11,1382.0,26.438,31.812,0.75,4,1.297066167222747,103.77058842182352,,85.0,0.0,23.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.09,306.84,41.13,0.0,3.45,2.0,,0.85,1.65,1.09,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 09:07:00+08:00,125,SDE1,10,True,10,10,,74,11,1.2968483333333334,103.77068,9,12.732,62,11,,26.625,31.938,3.5,4,1.2970729499647382,103.7705929145498,,74.0,0.0,23.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.09,306.84,41.13,0.0,3.45,2.0,,0.85,1.65,1.09,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 10:06:00+08:00,137,SDE1,10,True,10,10,9.0,66,9,1.2969916666666668,103.77063833333334,9,7.487,62,11,1384.0,28.188,33.75,0.0,4,1.2971132028718777,103.77060984020407,,66.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.31,152.15,14.78,0.0,0.89,0.0,68.0,2.07,2.82,2.82,1008.11,26.11,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 10:45:00+08:00,137,SDE1,10,True,10,10,9.0,65,9,1.29701,103.77063666666666,9,6.653,62,11,1385.0,28.0,33.938,6.25,4,1.2971413426131504,103.77056315023822,,65.42857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.86,201.84,30.25,0.36,4.96,1.75,,0.0,0.62,0.36,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 11:50:00+08:00,125,SDE1,10,True,10,10,,62,11,1.296995,103.77062833333332,9,2596.388,61,11,1386.0,28.312,33.562,7.25,4,1.297100828314527,103.77059224102425,,64.0,0.0,23.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.72,213.9,22.47,0.0,1.45,0.47,64.0,3.43,4.67,4.38,1007.18,27.22,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 13:07:00+08:00,125,SDE1,10,True,10,10,,69,11,1.2969283333333332,103.77065166666668,9,9.284,61,11,1387.0,27.062,32.062,4.75,4,1.2970690091066317,103.77059789772852,,70.25,0.0,23.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.2,160.84,23.0,0.0,1.18,0.75,,0.0,0.16,0.07,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 13:44:00+08:00,137,SDE1,10,True,11,10,10.0,76,9,1.2975933333333334,103.77092833333332,9,9.113,61,10,1388.0,27.938,32.562,22.75,4,1.2971226900726742,103.77059066818666,,72.14285714285714,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.78,68.38,5.93,0.0,0.42,0.0,56.0,0.36,0.85,0.85,1005.24,27.78,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 14:25:00+08:00,125,SDE1,10,True,10,10,10.0,82,11,1.2969783333333331,103.770655,9,5.376,61,10,1389.0,27.438,32.438,0.75,4,1.2970684281367442,103.77059516091292,,83.625,0.0,23.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.26,118.11,9.33,0.0,1.07,0.68,57.0,1.6,2.42,2.04,1004.79,28.33,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 14:50:00+08:00,137,SDE1,10,True,10,10,10.0,72,9,1.2968783333333334,103.770575,9,11.227,61,10,1390.0,27.312,32.75,4.25,4,1.2970955591047093,103.77062436363371,,72.66666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.89,91.38,11.81,0.15,1.4,0.15,,0.0,0.0,0.0,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-26 15:27:00+08:00,124,SDE1,10,True,10,10,,79,11,1.297015,103.770615,9,1206.061,61,11,1391.0,28.5,33.625,0.75,4,1.2970842545347236,103.77063334908628,,75.16666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2354,33.0,43.0,23.1719,361.2,98.51,16.58,0.0,2.18,1.16,,0.0,0.2,0.0,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 10:52:00+08:00,20,SDE4,11,True,11,10,10.0,74,11,1.2969316666666666,103.770205,10,14.536,61,10,1392.0,29.062,32.375,4.25,2,1.296949447953479,103.77012791738022,,69.0,0.0,,,,,,,,,,,,,,,,,,,,,,,83.0,27.5,61.5,463.3,96.1,1.0,680.3,52.2,awair-omni_2047,,,,,1132.66,339.66,43.25,0.0,1.52,0.27,,5.68,8.18,7.93,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 11:12:00+08:00,20,SDE4,11,True,10,10,,68,11,1.296875,103.770205,9,9.856,61,10,1393.0,29.25,32.75,4.25,2,1.296958774015801,103.7701359200489,,71.0,0.0,,,,,,,,,,,,,,,,,,,,,,,83.0,27.5,61.1,465.1,105.2,1.1,667.9,52.3,awair-omni_2047,,,,,1349.95,379.24,33.49,0.0,1.18,0.16,53.0,6.6,8.09,8.02,1007.7,31.11,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 12:50:00+08:00,20,SDE4,11,True,10,10,10.0,62,11,1.2968633333333337,103.77018166666667,9,5.045,62,10,1394.0,28.688,32.25,5.5,2,1.296963446425765,103.77014799425076,,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,83.2,27.6,60.6,468.9,140.2,1.1,508.4,54.8,awair-omni_2047,,,,,2477.74,746.65,136.51,0.44,10.6,2.53,,13.02,23.35,21.49,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 14:09:00+08:00,20,SDE4,11,True,10,10,,57,11,1.297145,103.769995,9,4071.833,62,10,1395.0,28.938,33.438,2.25,2,1.296946338780901,103.77017059827983,,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,83.0,27.6,60.5,511.2,170.7,1.2,376.7,54.7,awair-omni_2047,,,,,2391.53,728.56,135.51,0.44,8.26,1.26,,13.0,22.19,21.11,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 14:50:00+08:00,21,SDE4,11,True,10,10,10.0,74,11,1.297046666666667,103.77021,9,6.848,62,10,1396.0,28.75,33.562,33.5,2,1.296964426092878,103.77023574281084,,77.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.58,333.32,38.25,0.0,1.98,0.26,64.0,5.6,7.74,7.32,1005.52,26.67,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 15:50:00+08:00,20,SDE4,11,True,10,10,,83,11,1.2968683333333333,103.77020166666668,9,2895.075,62,10,1397.0,28.438,31.938,1.25,2,1.2969268388135082,103.7701436419222,,64.6,0.0,,,,,,,,,,,,,,,,,,,,,,,81.9,27.4,60.9,530.9,199.9,1.2,406.6,54.4,awair-omni_2047,,,,,1636.15,487.49,54.4,0.0,3.15,0.73,,8.24,11.8,11.2,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 17:22:00+08:00,20,SDE4,11,True,10,10,,62,11,1.2969283333333332,103.770185,9,1216.685,62,10,1398.0,27.938,31.375,2.0,2,1.2969562306954705,103.7701503810116,,58.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,81.0,27.2,61.6,536.8,228.4,1.0,644.3,54.3,awair-omni_2047,,,,,2289.05,682.81,103.07,0.26,6.93,1.61,,12.51,19.47,18.26,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 18:32:00+08:00,20,SDE4,11,True,10,10,10.0,57,11,1.2969566666666663,103.7702,9,4.367,62,10,1399.0,28.188,31.5,8.25,2,1.2969517088674762,103.7701032073857,,59.375,0.0,,,,,,,,,,,,,,,,,,,,,,,77.9,27.6,63.4,526.2,283.6,1.3,495.8,54.2,awair-omni_2047,,,,,2130.5,643.8,124.39,0.52,6.09,1.43,,10.89,20.31,19.0,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-29 19:02:00+08:00,20,SDE4,11,True,10,10,,60,11,1.29695,103.77019333333334,9,8.101,61,10,1400.0,28.375,31.812,4.75,2,1.2969327732969185,103.77017059827983,,58.42857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,76.6,27.7,64.2,530.5,275.9,2.1,363.9,54.4,awair-omni_2047,,,,,2406.0,706.29,106.68,0.93,8.22,2.1,,12.1,20.29,18.58,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-30 08:55:00+08:00,125,SDE1,10,True,11,10,10.0,94,11,1.29698,103.77065166666668,10,7.375,61,11,1401.0,27.0,33.0,1.25,4,1.2970609414886354,103.77057286348268,,95.66666666666667,4.0,23.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0002,491.0,44.0,23.3617,3855.2,1092.61,225.44,0.0,19.46,6.14,,5.24,10.32,8.97,,,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
2021-03-30 09:15:00+08:00,137,SDE1,10,True,10,10,10.0,88,9,1.297015,103.770655,9,10.719,61,11,1402.0,27.375,33.5,5.5,4,1.2971300380431647,103.77056539660134,,86.85714285714286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3968.45,1194.6,249.42,0.36,26.38,4.64,75.0,21.47,42.93,35.55,1006.12,26.11,enth05,1999,Male,178,107.0,115,22,Yes,Extremely Dissatisfied,5,No,2,3,6,7,4,6,7,7,4,5,5,7,7,6,5,6,6,4,3,4,6,6,5,6,5,4,3,6,4
